gen_SELFIES,gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
[C][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][C][Branch1][S][C][C][=C][Branch1][Ring2][C][Ring1][Branch1][C][O][C][C][C][Ring1][#Branch1][C][C][Ring1][#C][O][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC3(CC=C(C3)COCCC)CC2)O1,0.6096745517430218,3.356491095641444,-0.30811833692633517,0,"[-3.5150094  -0.8988142   1.9226398  -2.2713153  -2.4827173  -1.0922608
  1.9586811  -1.4728668   2.6353521  -0.9899421   1.2631288  -3.983064
  4.224317    0.19332886  1.8520908  -0.4638028  -0.49267292  1.7465935
 -0.31699276  2.5983248   4.3192925   0.88814306  2.5261126  -2.3164504
 -3.1158905  -1.3589442  -0.53617764 -3.1130242  -2.9859228   0.18797874
 -0.28207445  0.3571334  -2.3766594   2.4408288  -3.152414   -0.64218664
 -3.831295    0.09520578 -3.0613122   4.0407033  -1.6484218   3.121944
  2.1847677  -4.045196   -0.8798604   1.6628532  -0.051826    4.452213
  3.7789674   2.808673   -1.0655904   2.6634998  -2.5240972  -2.0630074
 -3.4572673   2.3108554   1.0988941  -2.0956511   4.533281    3.7884011
 -2.6326458  -0.6771238  -0.9590373   3.7315125  -2.5577378  -2.4928129
  0.9207411  -0.34580278  0.68084574 -2.2420776  -0.47390747  3.6054378
  1.1386113   0.5601139   3.8194308  -1.5039926  -3.4905207   0.7519727
 -1.1483004  -3.3724303  -2.8961878  -2.5989902   2.8041034   3.2489681
 -3.699593   -0.35703278  3.2360063  -3.4930434   0.99389124 -2.3731592
 -1.3386555   1.1112952   0.34024858  2.3955784   3.508388    2.9476428
  0.9930649   1.4215412   0.86482    -2.981143   -2.8269255  -2.7989893
 -2.4177232   3.0401797   4.2308526  -1.1222842  -1.5806949  -3.0612965
  2.24299     4.392571   -3.942252    3.3304863   3.8727498   3.4973998
  2.2890358  -0.7122128   1.4916496  -1.7452891   3.8999534   0.22835588
 -1.2562912   0.63203144 -3.516941   -3.6333568   0.43441772  3.0574765
  2.871407    3.6691604 ]"
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)C=C1,0.8343996693339009,1.8350824303164899,2.336915916353014,1,"[-3.551956    2.2665682  -0.3804655  -3.618684    0.18708515 -3.638551
  2.6233115   1.6141663   0.06241465  1.7475023  -0.9978571   1.3239303
  2.4148445   2.9214993   2.966814    3.8702664  -3.5025177  -0.01499891
 -4.071505    1.0982862  -3.5968132   4.2788453  -2.3807526  -2.496289
 -4.1009974  -1.2767279  -2.954126   -2.2723668   2.7163658  -3.5127048
  3.684052    1.0610728   4.4527926  -2.63194     0.83402586 -4.380935
 -2.658676    3.6285243  -3.4413788  -3.4082873   1.0962954  -1.0417995
  0.48314905 -3.8510826   4.5792384  -1.5056956  -1.9503083   2.1345024
 -2.0071423  -3.8645563  -2.6713762   2.427003   -0.4510479  -0.37917185
  1.7056313   0.3412013  -4.451632   -3.2468824  -4.40827     2.3472147
  3.062387    1.267518    0.6615596  -3.9261384   0.3687353  -1.2202446
 -3.0755272  -3.5371983   1.4653568   2.4755821   0.48899317  2.6397977
 -3.1569662  -3.6317554  -3.321693    1.7676926  -2.620987   -1.2379348
 -1.4527354  -2.914112   -4.24174     2.264937   -1.0129521  -0.5425961
  2.3133779   3.903399   -0.9858308   2.3147688   4.033232    3.27288
  1.7252617  -2.1790817  -1.5345042   0.198205   -2.443338   -0.48659277
 -4.153923   -1.243968   -0.3041649  -1.4578016  -2.1014173   2.3528986
  1.8787622  -3.365245   -1.5465775  -3.649776    4.056277   -4.3413744
  4.457044    4.301867   -1.8579159  -1.4678366   3.534903    4.187492
 -3.4371986   3.7463937   4.2447047   2.97681     1.7623463  -4.3181443
  0.39420033 -0.48317766  3.629664    2.2045374  -1.8014174  -0.6781411
 -0.92794085  2.3185573 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=NC=N3)C=C2,0.8703896761372181,2.5303524921081486,1.8215958885779422,2,"[ 4.0427814  -2.3499258   2.7128863   3.152926   -0.34055614  1.3302102
  0.10976934  0.25467968  1.4708495  -4.1585565   2.5975232   0.61471033
  0.3107624   0.18510675  3.9836183   1.2666717  -2.5707114   3.0589895
  3.8404765  -4.158373   -3.3810973   4.289781    3.1013412  -4.4025283
  4.450027   -4.2502565  -3.557678    4.4583087   3.964147    3.2361655
  1.7107596  -3.9526865  -1.060296   -0.03560781 -0.01808691 -4.054084
 -0.1001215   4.2557654  -2.1592011  -1.5299757  -2.269259   -4.1802373
 -1.1270468   1.547081    4.2545037   4.220596   -2.6092896   0.00958443
  3.4600859   2.821653    2.4318013   2.7297773   1.1307421   0.4339981
  2.2872453   3.9101577  -0.30962563  2.2309031   1.9739966  -4.2013288
  0.3492875  -0.2156825   3.087892    0.84331465  3.5665736  -0.74810314
  2.948976    2.741374   -2.0885293  -1.6599288  -4.4344463   3.328189
  1.207222    2.9408417   1.181077    2.1058593  -0.80293417 -3.413536
 -4.5235314   1.2196674   1.5794468  -4.403409    3.4203253  -2.0538797
 -2.555101    0.12867928 -2.7360725  -1.726517   -4.2294483  -1.3124573
 -3.2226796   4.2070146   2.5563512   3.9947925  -3.6512625   0.7442293
 -1.2764463   2.7448864  -2.8521018  -0.3172841   0.587203    0.16104364
  2.7396245   3.380124   -3.6059828   1.8728609   3.5894084  -3.2244055
 -2.0497842   0.23171997 -3.3199213  -4.380029    4.332462    3.6452909
 -0.98919487  2.3609395   4.241815   -4.4290786   2.7707705   4.2303414
  4.460567    3.9931884  -4.3675556   4.321776    4.2934375  -3.4131665
  3.4131966  -4.1562834 ]"
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)C=C1,0.8420044060055971,1.7548565561906173,2.4551654738373685,3,"[-1.9294603e+00  3.4880137e+00 -2.3280637e+00  1.3678708e+00
  3.0322866e+00  2.8955355e+00 -4.2776895e+00 -2.9432545e+00
  3.4557567e+00 -1.0020347e+00  3.3009610e+00  2.3544707e+00
  1.8767247e+00  1.3126659e+00 -6.4431357e-01 -1.8879294e+00
 -2.9687710e+00 -3.9205141e+00 -3.2670107e+00  3.8595958e+00
 -4.4149771e+00  9.6242332e-01  1.5017743e+00  1.2535286e+00
 -1.6163807e+00  3.8097234e+00  3.3243718e+00 -2.7739010e+00
  2.9514027e-01  6.1639929e-01 -2.2784564e+00 -5.7349801e-01
 -1.4946008e+00 -3.9304788e+00 -2.6681662e-01  1.6712060e+00
 -3.2251430e+00 -3.4049921e+00 -1.2747812e-01  2.9192472e+00
  1.6014285e+00  3.9245524e+00 -1.6767726e+00 -1.1207788e+00
  1.9999304e+00 -4.2182541e+00 -3.9940310e-01 -3.7702456e+00
  1.9305620e+00 -4.0972853e-01 -3.4428020e+00 -1.1120224e-01
  4.5592885e+00  2.4727077e+00 -1.1740255e+00  2.9132280e+00
 -2.5976133e+00 -2.8085511e+00 -1.4690578e+00 -3.5894203e+00
  1.6953635e+00  1.7687988e-01 -2.2379942e+00  2.9151249e-01
 -1.1785662e+00 -1.0126677e+00  2.6452193e+00 -3.2097960e-01
  7.3191166e-02  3.5792351e-01  1.9362068e-01  2.7386990e+00
 -2.7590322e+00  2.0680494e+00  1.3825550e+00  3.7012906e+00
  4.3995929e+00  3.3876185e+00 -4.4960380e+00 -3.4084129e-01
 -2.6097002e+00  1.4786782e+00  2.8061180e+00 -2.5177860e-01
  2.7382040e+00 -1.8434727e+00 -1.7602711e+00  5.9389305e-01
 -3.3154986e+00  1.9398398e+00 -1.6939754e+00 -2.1160579e+00
 -4.4298549e+00  7.6157379e-01 -9.9747181e-01 -4.4256268e+00
 -4.1103902e+00  3.0899858e+00 -3.1153636e+00  2.2776604e-02
 -1.1521256e+00  3.7086463e+00  2.6607518e+00  3.7115397e+00
  4.2647748e+00 -2.8470659e+00  1.7427592e+00 -2.2636223e+00
  1.3492813e+00  4.3841243e+00 -1.7886224e+00  4.5293393e+00
 -3.6064804e+00  1.8558502e-01 -2.2749138e-01  3.6769614e+00
 -3.9556801e+00  1.3103294e-01  1.7202134e+00  2.5562868e+00
  4.4819989e+00 -2.7217975e+00  2.4510012e+00 -3.3617020e-04
 -6.9046235e-01 -3.5526688e+00 -2.9918272e+00  1.5239105e+00]"
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],CC1=CC=CC=C1CNC(=O)C2=CC=CC=C2F,0.8815329027378745,1.4877204033674811,2.9199441103218913,4,"[-2.3397725  -1.5680046  -3.1677547  -1.6069231   3.5912662   1.3781295
  2.8377233   0.54647875 -2.426276   -4.246228   -0.7728746  -3.5347977
 -2.290053   -3.1250415  -2.115517    0.9014783  -2.9350924   0.7577095
 -4.3078957   4.406883   -2.29168    -0.84979796  2.2192764   1.5647373
 -0.72378683  4.2753663  -4.281884   -4.450094    2.4355035  -3.164156
 -2.5419502  -3.6587546   1.3888264   1.6096087   1.4465637   2.7162476
  1.771308   -0.06228447  2.6946278   3.9479175  -4.224528   -3.6843803
 -0.1466732   1.111906    3.3645558   0.14392185  2.2251863   1.7250485
 -1.0951598  -3.84411     2.0932112  -4.078687    0.50284624  1.7917571
 -4.1320295   2.3303494  -3.9872258  -2.5359273  -2.1096065   3.2857928
 -0.39407015  4.571608   -3.6827307   1.4989166  -0.6232047  -4.268102
  2.5392609  -1.5222805  -3.6878464  -2.5332527  -0.5448797   1.8206902
 -0.61964035  2.2591796   1.8923402  -1.684171   -0.44659662 -3.6352463
  1.8413591  -2.090709    2.7775364   0.04579878 -2.7074218   2.2855687
  2.5866828  -1.5811129  -3.1787014   3.5362048   0.41672325 -2.8903866
 -2.4611175   4.2846494   3.9926524   0.10289097  1.4414663   3.6342893
  0.8053589  -3.0837564   1.4935331   1.0091939  -3.0178225  -0.12276173
  0.47238398 -2.914516   -3.7463634   1.2860694  -0.7622659  -3.5189383
  2.1374192   0.6083479  -1.0551159  -0.4367547   1.3942833  -2.3133
 -4.2410493  -4.351213   -3.523666   -4.261129   -3.8072476   3.0365953
 -3.6955042   1.5972557  -0.7637894   3.3229303   4.297151    1.4730306
 -3.3002005  -3.5366597 ]"
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)C=C1,0.8420044060055971,1.7548565561906173,2.4551654738373685,5,"[-0.7534199   1.9392567  -1.3047419  -2.9549446   1.9376435   0.2524643
  3.4210749   1.6543093  -1.2499089  -0.88821507 -2.531933   -2.0060105
  1.0912151   1.3778596   2.900188    1.5273714   2.3870153   3.9420304
 -2.265467    2.7779832   0.584414    3.0644112  -0.08538675  1.359478
  2.0303745   2.50112    -0.9207387   2.4971566   3.108657   -1.6288366
 -1.9470527  -1.6988332   3.0303764  -1.5538557  -3.4172218   4.196674
 -2.6658263  -3.9189796   2.037406   -3.1960697  -1.0098653  -3.4515493
 -2.7241359  -4.1895657   0.645247    1.8855281   3.2549858  -1.8098161
 -2.7066317  -0.41745663  0.26092577 -3.3237982  -3.4418828  -0.6848259
 -3.5065942  -2.828764   -1.874053   -3.016621    0.11389351  2.2244024
  1.1129785   3.3215165  -1.2268319   2.0185018  -4.320725    0.07328081
  0.30819988 -2.196034   -0.14071989  2.7433743  -4.427438    0.17930746
 -0.06994438 -1.9612913   1.4761028   0.9246988   4.2437215  -0.426332
 -2.647142    4.5588546  -2.814135    4.281531    2.3976564   1.8820052
  4.430407    4.405022   -1.5332282  -0.538599    2.5077758  -4.00028
  1.8624125  -0.47575188  3.0123749   2.0001016   3.4216638  -3.6643424
  2.633029    0.6804681   4.3587546   3.4362721   0.10659027 -2.3158784
 -0.8300195  -0.99669886  2.4543667  -3.893439    3.917601   -3.7864075
 -3.6397188   3.3454332   2.6516795   0.00843048 -1.3320017   3.9708953
  1.713201    4.0511117  -2.6121273   0.47163248  0.46321964 -3.109101
 -1.1807635   1.671227    4.294967    3.6267028   1.3135996  -0.5568137
  0.7104969  -2.7057114 ]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][Ring1][=Branch1],CC1CCCCC1NC(=O)CC2CCCCC2,0.7972634996840605,2.678807785392742,1.3075097130275606,6,"[-2.4331677   2.4473934  -3.8675938   0.30856276  0.6821542  -0.77862763
 -0.76814294 -1.0340023  -4.452157    0.47738838 -2.9190025   0.04718637
 -2.2457912  -1.277673   -3.495553    2.9692311  -4.0818896   2.0915008
 -2.2377758   0.3057208   1.4255714  -3.2716362  -1.4012539  -1.0267906
  2.7806106   0.6737604   1.7849498   4.565253   -3.5001037   2.6815848
 -0.7737317  -1.2259915   1.0815125  -4.2186775  -1.7115288   1.596837
  1.8663139   2.8459105  -1.0347784   0.9536414  -2.9670463   4.36505
 -2.3521419  -3.7675967  -0.67800903  1.0856452   0.15587187 -2.1731262
 -2.1177263  -0.38640213 -1.7212842  -4.0248013   0.81267977 -1.1860611
 -3.2183022  -2.3315866   4.524116   -3.1697996  -3.6670759   0.6452365
 -0.0837431   0.9751687  -1.7828805   4.229385   -0.43537712  3.3438454
  2.9148536  -1.5734577  -0.58627844  1.0881548   3.5364041   3.5153308
  0.8477745   0.43535805  2.278576   -1.5950258   0.5565944   3.444368
 -4.0928326  -2.5393293  -0.98358035  1.8880825   1.3465328  -0.6617212
  0.86214256 -2.2241495   0.21200895  1.258626   -1.5545053  -3.4619145
 -1.9890375  -1.5122709   3.306614   -2.9200435   0.33828354 -1.8115227
  2.2296858   2.551355   -2.0381286   1.3864665   1.662087   -4.4166894
  0.86777973  0.727592   -3.8319526  -1.5558724   0.9314704   0.3320527
  2.559496   -1.2388325  -2.8560164   0.31329346  1.9521875   3.2335138
 -0.27047968 -1.9332824  -1.4959888  -2.0254037   4.5176682   0.6278529
  1.7255154   3.1496081   4.0081086   3.6994433  -1.7928419   0.8174014
 -0.35239553 -0.89247036]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][Ring1][=C],CC1CCCCC1NC(=O)C2CC(=O)N(C3=CC(F)=CC(F)=C3)C2,0.922349472194965,3.150166155932064,1.4615812050427603,7,"[-1.1758311   4.163463   -3.804127    2.474461   -0.1811471   0.56237364
 -0.44996643  2.4351249  -3.5902896   2.2409391  -2.142832    4.3599105
  1.3787084  -1.5907247  -0.9233589  -3.6526299   2.2337255   0.21704865
 -3.8419695  -0.8744035  -0.8004379   4.478972    0.8249483   3.8983483
 -3.3200917  -0.5520363   2.3061638   4.228726   -1.3247209  -4.439358
 -0.03732204  1.360198    3.3631835   1.4074583   4.4906116   0.7274513
 -3.1424923  -2.3004372   2.2233996  -2.5695353  -0.5632613   0.9580169
 -3.2342453  -1.2186978  -3.0340862  -3.3440847   2.0637274  -1.9963994
  0.5806327   2.4191623  -1.0110445  -3.6761136   2.544746   -0.41586733
  1.2807202  -2.0824933  -3.1320763   3.8106055  -0.24352455 -3.0616572
  3.5977368   0.30176973 -0.39857483 -0.5333333  -1.464637   -1.067497
 -3.7741346   0.03500175 -4.1894426   3.351613    1.6470752  -0.20713806
 -4.5088496   4.3862147  -0.2451706  -0.20220661 -1.520699    3.3129702
 -0.92474747  0.5254464   0.05890131 -3.189434    3.8622994  -2.6737115
 -0.47527218 -4.2539096  -1.0413408   4.3396306   0.5670843   1.8376865
  2.7071905   3.3067918  -1.772208    1.1189675  -0.18741465 -3.83153
 -0.11715126 -4.5221667  -0.7043972   2.5465827  -0.20437145 -1.8800046
  0.15819979 -0.12035179 -4.0887814   0.24548817  0.45751476 -1.326721
  1.939228   -1.4562855   2.8141603   0.18006134 -0.21293688 -3.4430623
 -1.3000925  -0.03476095  3.8612409   0.4634924   3.807547    2.5821323
 -2.5359855  -1.3788316  -3.7517843   4.319205    0.09588957  0.0853653
 -0.57726455 -3.8268242 ]"
[C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Br],COC1=CC=C(Br)C=C1Br,0.7577781098003024,1.6011206487267948,2.187769900274717,8,"[-4.1371336e+00  1.3333640e+00  2.4114389e+00 -2.5635962e+00
 -2.2595856e+00  2.2348943e+00  7.2113657e-01  2.2082248e+00
  3.9713430e-01 -3.9824734e+00 -2.9752059e+00  3.9151073e+00
 -3.9539576e+00  2.9482841e-03  5.1525068e-01 -3.1374640e+00
  2.3180771e-01 -9.5052648e-01 -1.4464657e+00 -2.0250797e-02
 -8.5567045e-01  2.9291368e+00  2.1143003e+00 -1.9418445e+00
  1.3526034e+00  1.3566599e+00  2.4594984e+00 -4.0223966e+00
 -8.2644796e-01  1.3523927e+00  1.2296085e+00  3.6104474e+00
  1.2543964e-01  4.5712266e+00 -2.7832875e+00  4.3965030e+00
 -5.6919050e-01  3.5206714e+00 -1.7749045e+00  4.2412515e+00
 -2.3466835e+00 -1.8302433e+00  2.2801309e+00 -3.6037827e-01
 -4.3228431e+00  1.5872378e+00  5.0868130e-01  1.7652130e-01
  2.7811627e+00  1.4288626e+00 -3.6526368e+00 -3.6404121e+00
 -3.1286454e+00 -3.1515622e+00  1.5922575e+00 -2.7508671e+00
  1.6257854e+00 -4.6075487e-01 -2.3409033e+00 -2.6201820e-01
 -4.5121570e+00 -3.6690984e+00  3.4716039e+00  3.3613477e+00
 -1.7173884e+00 -4.3190126e+00  3.1276488e+00 -2.3362322e+00
  1.5614591e+00  6.5362930e-01  2.3858452e-01  1.4931655e+00
  1.6326237e-01 -4.1817980e+00  1.7934461e+00 -1.7818847e+00
  8.4425306e-01 -9.5463753e-02  9.3802023e-01  1.4665151e+00
 -2.4579930e+00  9.5986986e-01  2.9344878e+00  3.7434287e+00
  3.4628048e+00  2.0166130e+00  4.1534629e+00  1.6502857e-01
  3.9543152e-01  4.1431098e+00  3.1881170e+00 -3.5293477e+00
 -2.8356183e+00 -2.4097171e+00 -1.2012582e+00  4.3950601e+00
 -4.4210477e+00 -1.7477486e+00  2.2549887e+00  1.3251781e-01
 -3.3101203e+00  4.3880610e+00  3.8119550e+00 -3.4737298e+00
  3.5731506e-01 -3.7136998e+00  3.2950783e-01 -2.5841084e+00
 -1.8859737e+00  1.3111806e+00  3.9608483e+00  1.5755486e+00
  1.7736979e+00  5.4897547e-01 -2.6974878e+00 -1.6969619e+00
  3.6464934e+00 -3.2350900e+00  4.5030532e+00 -4.1844792e+00
  3.9482741e+00 -1.2062802e+00  4.1170039e+00 -4.1610632e+00
 -2.9725285e+00 -1.3118887e-01 -1.5632815e+00  3.9791713e+00]"
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)C=C1,0.8420044060055971,1.7548565561906173,2.4551654738373685,9,"[-3.3405638  -1.5908129   3.4205933   3.253385    0.6823187   3.7976012
  3.0686717  -0.21824408  4.4707484  -4.495689    2.9508991   2.3708086
  1.1419497  -2.2504945   2.414547    3.4462814   4.3250213   3.0130806
  4.1968465   2.175724    1.7488008  -0.9041388  -3.1893387  -2.2050521
  4.4788737  -2.1224737   4.1990237   2.7669272  -3.0430295   2.7756386
 -3.8769805  -4.5128655   3.2621517  -1.026326   -4.5237494   2.388948
 -4.401644    0.9201608  -3.445034    4.3544307   3.7160811   1.0503569
 -1.7727079  -1.9923747   1.0047379  -4.341955   -1.7458858   1.8936019
  3.683617    0.35437393 -0.5459223   1.2276258  -3.712125    3.968143
  3.8963447  -1.492302    2.3154655  -1.6187749   4.249391   -1.6773899
  1.2981358   0.3381362   3.9243283   4.266545   -0.12630081 -3.4496334
 -3.3609653  -1.0296087  -1.9645481  -3.5023067  -4.2019134   3.6834254
 -1.5299568   1.4407248  -0.32697964  1.5296922   0.33090258 -4.162493
  4.10595    -1.4168975  -0.04101467 -2.2988138  -4.2317505  -3.0724008
 -3.9681237   3.9186063  -2.850492    2.5667853  -0.28982162 -2.763563
 -2.5502634  -0.5857084   3.552939   -4.237222   -0.7935238   3.99233
  4.104961   -0.9210336   3.9297242   4.429603   -2.249957    2.0575514
  1.6219664  -0.94559693  0.6385164   3.6790595   2.5760636   3.3889508
 -4.3798943   3.3396788  -3.112819   -0.3894577  -1.2249887  -2.9966762
  2.3142924   0.5912218   0.9691014  -1.7489567  -3.2053246  -1.6261454
  3.909388   -2.300401    0.77152586 -1.5790734  -4.0340405   1.5964217
 -1.5239272   0.5277262 ]"
