gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,0.9218903433017885,1.7114005284026383,2.8980511881063045,0,"[ 2.8572788  -3.4662702   0.00557613 -1.9284863  -0.6845596  -2.5827627
  3.5670557   1.83673     0.2997179  -4.1456947   0.896193    3.1920404
 -0.5838721  -0.86878633  3.2378697  -1.6161981   2.6656823  -0.8624003
 -2.5118694   3.4062123   3.1256738   3.8977823   2.8636684   4.4473
 -3.2820582   4.082242    3.8792963  -1.7076216  -3.6779125  -1.1375928
 -2.5449388  -0.5314305  -4.072273    3.8891315  -2.2557306   2.4528508
  3.353396    3.1623     -4.3456106   1.4108849   0.23255205  4.2930317
  4.5084925   1.4780645   0.8516607   0.13016844  1.6360526   3.6442175
 -0.5967035  -1.7218981  -1.7517853  -3.5606794   3.1462603   0.15178871
 -3.1648302  -1.9300296   1.5980935   2.3862295   0.3664093   3.8918858
  1.5530701   3.0787578  -4.3646016  -0.21429157  3.528325    4.3982515
  1.9784098   4.045373    1.4275465  -1.0858889   3.9146376  -0.05157661
 -2.3239565   3.4234614   1.0112863  -4.276694    1.6886296  -2.0178616
  1.698617   -1.766298   -2.4077578   2.6399856   2.7147398  -1.5859411
  3.2660375  -4.2744646  -2.0430882  -3.7371135  -1.7720315  -3.2159567
 -3.067809    2.735179   -0.9877553   0.94886494  3.1768103   3.424374
  3.0430393  -4.3303638  -4.1371555  -2.6249723  -2.9683294  -1.3674769
  1.3471847  -2.30953     1.4185848   3.4719605   0.2163763  -0.65784216
  1.7578511  -0.96129227  1.9943309  -3.1590421   0.7709627  -2.0116963
  1.873826   -1.5857112  -0.4653492   2.8287897   0.24518156  2.7407565
  3.07302    -3.3245294  -2.1437502  -2.9607787   1.319004    2.406518
 -3.2599926  -1.1912556 ]"
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,0.7463260931797806,2.667699511273014,1.063930954625889,1,"[ 3.317171    3.5654955  -2.2348344  -0.83742976  4.447891   -2.243859
  1.8763471   0.9219799   3.5103507  -0.51594543  1.8160229   3.2528763
  3.4815445  -4.4112372   4.344054    4.1729784  -1.5409682   2.358097
  3.7670155  -0.98640704 -3.3333178  -2.6850905  -0.64502144  1.3211203
  1.0711207  -2.5866947   0.3648367   0.9774952   4.188142   -3.3350348
  4.424897   -2.7124429   3.028277    0.981534    1.3345051   2.4317012
 -3.4953492  -1.2722006   0.5239148   2.6650023   1.05234     2.9087882
  1.0943823   1.0997963  -1.3065991  -2.0954003   3.8522177  -4.3802342
  2.696262    4.3849096  -3.60375    -1.8083766  -1.0919089  -0.7720804
 -4.4533997  -1.3425591  -2.0792952  -3.2985866   3.9433298  -0.16544676
 -0.9370589   0.04906464 -3.8023138  -2.7029672   0.92951155 -0.7769363
  1.4472156   0.4821849   3.4786787   0.86591625 -3.9786065   0.4031024
 -2.4298477  -4.390537   -3.828436   -3.0224342  -0.5117471   2.1547794
 -2.044112   -1.86239     3.8859806  -2.5361714  -3.1272779  -0.05824661
 -1.5977261   3.2194142  -0.47291613 -1.4271576   3.195869   -2.7458425
  3.2743397  -3.0519543   3.5590925  -4.3869762  -2.2585697  -3.9632082
  2.8055682   3.2238445   0.35591078 -1.3447216   3.0697365   0.8279829
  3.1893582   3.3224888   0.11877251 -3.9765797   2.4546337  -3.3932557
 -0.9425869  -0.42162752  0.5776272  -0.457685    1.8005857  -0.50385475
  4.3733416   4.3754873  -2.3077576  -0.13942385 -3.90362    -3.0008926
 -2.008841   -2.6551204   2.1824389  -2.563602    3.3006191  -1.4851735
 -4.4178586  -2.6247144 ]"
Cc1ccc(C(=O)NCC(=O)Nc2ccccc2)cc1C,0.9054565592606842,1.4902926425964456,3.0369901537069754,2,"[-1.6711411   0.06745052  3.3343177  -4.0920215  -0.66162086 -4.365695
 -1.478507    2.2070465  -3.7053266  -0.5304804  -0.7955959  -1.186868
  1.087049   -2.6587405   2.1561456   3.591138   -1.1657526   2.7902818
 -0.34459782 -1.5263236   3.2880712  -2.460782   -1.903851    0.8204589
  1.0741119  -4.316208   -2.1561449  -4.0335574  -3.259086    3.2993336
 -0.38279963 -4.381824    4.428009   -2.425109   -0.71050453 -3.166483
  0.33583212 -1.284204   -2.8469577   0.4909873  -3.6913023  -0.72997
 -0.11164951  4.4055758   2.2705817   1.7299423  -1.8836884   1.4644399
 -1.162806   -1.9244871   3.2391691   1.5271225   0.34983444  0.33992338
  1.5068755  -4.2684956  -3.7267098   3.7718287  -0.14424658 -0.08266449
 -3.947762    2.8829827  -0.45622826 -0.73746586  0.42915535  2.7484102
 -2.4871273  -1.1920478   2.7742052  -3.8120549   1.3859825   3.2445416
  4.3513155   4.2649136  -2.2938786   0.1565814   1.8228478   3.817462
 -3.044703    0.78683233 -2.8605576  -0.795542    1.1382847   3.287078
  1.6413174   2.5586896   2.9674206  -3.3616261  -3.4194067   0.59346676
  3.3003979  -1.2155561   2.6966796  -1.9750214  -2.5487783   2.0538664
 -3.3464043   1.2138295  -3.6118646   1.8165865  -2.4324036   1.0502844
 -0.8918054  -2.9548569  -2.329395   -1.2635422  -1.1182632  -2.8817606
 -0.7715938  -4.4487095   1.5626197   2.06011     4.1314297   0.65818024
  0.72733784 -1.5797396  -2.1642232  -4.1044254   0.16189957 -1.798773
  4.1232147  -3.1851912  -3.444045    1.0667114  -0.38274908 -3.9565775
 -2.808172    1.077713  ]"
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,0.7387416265096791,2.6746947753234256,1.0190133572249698,3,"[ 1.7187195  -1.3943446   2.0925112  -3.6410532   0.9353814   0.91091585
  3.649335    0.74090433 -1.530792   -2.8510423  -1.959435   -3.7589421
 -2.4842775  -3.1909854   3.2440052   2.356779   -2.1628907  -1.248003
  3.588335    2.895145    0.57149553 -4.2030187   2.3827896   0.37551928
  1.2211428   0.34841824  2.7439222   1.6479812   3.035089    0.9502559
 -0.4740286  -1.3119745  -1.3581784  -1.1361628  -1.9737406   1.3691025
  4.3302126   1.6163344   0.6679425  -1.5796542   4.2428923  -4.0986824
  3.2297997  -0.19152403  4.0711184   0.14696836 -1.2381694   1.8011637
  2.5309      0.6397829  -3.0521393   3.3520098   3.739812   -1.7146637
 -1.4145765  -1.8437245   2.7880855   3.013793    2.7192326   3.3227344
  0.91874313  3.2707052  -2.668167   -1.3174877  -3.3425486   3.1596913
  4.4774847   2.1050692  -1.8851981  -0.15488338 -4.2136993   0.6485882
  3.2592187  -1.2042999  -0.5696876   3.0350223   0.59418297  2.712813
 -2.6961493   0.19091177  2.663663   -0.10788727 -2.2979026   4.180564
  0.91744184  1.6539402   0.41518736  2.4682722  -0.7637713   0.7812519
 -3.0549111   3.625846    3.7264528   4.2350864  -2.1790812  -2.9443607
  2.7530155   2.9555092   0.3225088   3.5508833   3.1371322   3.6456919
 -0.45042467  0.05271006 -1.7019362   0.5722933  -4.213458    1.2384367
  0.81862354 -4.1605773   3.041263    0.35289097  3.7185135   2.3279724
  2.3189354   4.316202    0.78090954  3.0544705   2.7577658   1.2022853
 -0.4432025  -0.9628856   2.716751    4.192832    3.6821623   0.81128025
 -1.7043905   1.5483336 ]"
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,0.9218903433017885,1.7114005284026383,2.8980511881063045,4,"[ 4.079632    0.7072172   3.3391771   3.65874     0.55030537  2.699078
  2.4988256   3.9908352  -1.8486187  -3.8656795   3.4318366   0.96079683
 -4.152294    3.0470119  -0.5802722  -4.3929973   0.18318033 -2.8163886
 -3.762442    3.3051262   2.8170404  -0.80683994 -0.7522299   0.43025637
  0.6571021  -4.0303597  -1.880723   -1.2690077   3.2737274   0.5922284
  2.3355484  -2.3542655   0.33354044  0.9482031  -1.079267   -0.29356766
 -1.4665239   1.6106071  -3.8579035   4.0840454  -3.696732   -2.9257295
 -0.66271996  3.6183357   1.316299   -0.38275528  3.342195   -1.3973587
 -4.4309874   1.4293275  -3.723356    3.427362   -2.91077     3.6155558
 -3.2155612  -3.6235247   1.4636364   1.7962537   3.2244482   1.8867826
  3.5256562  -2.4685059   0.14577055  4.0953035   1.0447335   2.503811
 -1.7764475   1.2178054  -0.8693118  -0.7793834   2.9272466   2.2083225
  1.9003205  -2.123831    1.530139   -2.1200302  -4.182571   -2.0230932
 -2.900556   -2.803507   -3.8259132   1.1599126   3.4504676  -0.99498963
  1.7340765   0.44197798  0.58465433  3.1301103  -2.6031587   4.3989544
  3.6321745  -1.1670167   3.1275225  -0.9306941  -2.2810342   0.07391739
  3.0980601   2.2754607   2.102611    2.7794232   2.6109624   3.207631
 -2.139811    0.6523361   1.3582196   1.6379805   3.8677197   4.3737383
  1.7896242  -3.0810623  -3.8793125  -2.717564   -1.613708   -0.27093983
  4.272809    1.4366093   0.6423073   3.0789795   3.7750673   2.4226928
 -3.4036613  -2.7118452  -0.1716237   4.454713   -2.8465176  -2.3062482
 -1.4006205  -4.233768  ]"
CC(C)CC(=O)N1CCC(Oc2ccccc2)CC1,0.8331915880593078,1.8614643281399026,2.3044936121566364,5,"[-1.0405831  -0.54704094 -0.15486383 -3.5959613  -1.5501158   3.5276623
  3.5490952   3.248711    1.7713337   4.159707   -3.73356    -1.4141722
 -3.6438324   2.6104174  -0.5541518  -0.93289995  1.6573453   3.625596
  4.095145   -1.5925865  -2.8253608   2.966896    1.7110724   3.3693838
 -0.327518   -3.609949   -1.1396763  -4.424623   -2.8151479  -0.75418186
  0.57432795  1.6437578   0.21716785  2.4050179   2.6620922  -1.1695869
 -2.0940657  -0.63576126  4.405032    4.410247    1.6924663   2.1177406
  4.437685    2.4496894  -0.3128047  -2.584299    2.3404636   2.3227925
 -4.429524   -1.2700367   3.284419    2.4715276   3.6968775   0.29771614
 -1.2620034  -2.419381    3.2198372   3.1533508  -0.6784177   2.8367176
 -3.3746867  -0.9569638  -4.019691    2.5829473  -3.0313609   3.309772
  3.6598225  -0.04545546 -2.2527468  -2.3263147   2.7292423  -0.02171135
 -0.3090577  -4.1986947   2.6277366  -0.9854176  -4.1761856   1.5142155
  4.0437193  -2.4792428  -0.9318428   2.012713    3.5443735  -2.410361
  3.3310347   1.4542699  -1.5043726   1.3238683   1.2942076  -4.164241
 -1.7736285   0.6062956  -0.9343662  -1.6966219   0.43837786 -2.7923594
 -1.9798205  -3.8956294   0.17696762 -1.0396118  -4.115165   -4.3270416
  3.8735828  -4.40289    -0.5632968  -1.0624213  -2.9445882  -3.4135678
  1.0275488   0.91349363 -2.7285628  -0.47698927  2.2458668   2.108964
  3.2977014  -2.2696471  -0.14709663 -3.8616602   2.411512    1.5334988
  1.0110102  -0.3749342  -4.1090145  -3.2531002   2.0251646   1.6549597
 -2.1578908  -3.0165613 ]"
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,0.9218903433017885,1.7114005284026383,2.8980511881063045,6,"[ 4.486974    3.744257    3.9783611   1.0113688  -1.4774721   2.8784137
  3.148322    3.0099654  -4.400642    2.9999866   3.256576   -0.1880517
 -3.8571055   1.7582283  -3.496058   -1.1929576   4.1227427   0.2737751
 -0.6499193   0.09996939  0.91807795  3.3588014  -3.1365829   1.4037895
 -0.64243793  0.5824523  -0.2112894  -3.051603    0.7131424  -0.760098
 -3.5672982  -0.6513181  -2.482272   -3.7638783  -0.75896096 -4.249576
  0.45919418  3.7784443   0.5656414  -1.2578733  -1.1635897   3.0485983
 -2.9392552  -4.3054404   0.84647894 -4.4580894  -1.483854    3.5311475
  3.6721773   0.94999075  3.7609558  -3.8391914   0.03350925 -0.8508103
  1.0420904  -4.2744126   0.27642727 -1.9500029   1.0237517   1.2142177
  1.3203096  -4.0557113  -1.6839678   1.5101657   1.2793045   4.0742664
 -0.5376985  -4.0027227   3.0361338  -1.3130829   1.2730227   1.185432
  0.24250841  0.19313669  3.9476986  -0.2773409  -3.9855971   3.2158961
  1.9115739   2.2314668  -3.9973006   1.793211   -1.4107172   1.3281336
 -2.5879571  -2.9960556   1.937243   -0.2167635  -1.6462224  -1.9842155
  1.6312461   2.9762373  -4.437601    3.1086159  -0.03812265 -1.4171734
  1.5235367  -3.4834685   2.677034    2.7970586   1.7376947  -2.5434046
 -2.8667665   3.7866974   3.3410578  -2.8250308  -0.0911479  -4.3498983
  3.790738    4.0249023  -2.1435597   2.8189907   2.2567554   3.0004187
  3.7091293   0.29657984 -1.0840268  -2.8284817   2.3906345  -0.81055593
  0.5557437  -0.8299613   3.0883641   4.423522    3.5690746  -3.626553
  1.5580225   0.80968857]"
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCC2)CC1,0.7488443185608936,2.6617433401711086,1.0824782526333596,7,"[ 0.43041277  0.6197562   1.8937044  -3.3967633   3.0961456  -3.2446237
  3.0331354   2.8706512   1.1139412  -4.366455   -0.19442081 -3.2081676
  2.549069   -0.5504043   3.5927353  -1.0266707  -0.6096194   3.1957307
 -0.92402077 -2.7946908   1.6283083   1.6883655  -3.895004    0.25678253
  4.1536694   1.7272196  -3.6774707   0.53211164  3.8481388  -4.454895
  4.508733   -1.637095    2.2200465   0.61586666  4.4321527   2.6639404
 -0.40272188  2.1262603   2.7481022   2.5760078  -1.8036113   2.6905308
 -3.840299    3.0932827  -2.9216626   3.9276352   0.2844906   2.9572406
  1.5484109   2.1551762   3.6613026  -0.7320607  -1.9885201   3.4911585
 -0.48932576  4.028428    3.7136736   2.473566   -4.409752    1.380899
 -2.671166    1.4157896   1.9914575  -2.8277886   1.8689141   2.2551827
  1.2367649   2.7321024  -2.5200162  -4.3002715  -0.8772023  -4.107135
 -1.7711887   3.118844    2.0088425  -2.6477144  -4.326821   -2.4776425
 -1.9460692   1.999496   -1.4923701  -2.9496264   1.8352499   4.397608
  3.0291753   4.362444   -1.7692485  -1.923897    1.7267513   0.07163525
  3.861576   -2.8688788  -3.571937   -1.7509882   3.3780336   0.6905794
  1.467845    0.22148275  3.371911   -1.2775743  -0.36637497 -3.6287837
  1.0899906   3.730833    0.46313047 -3.3271797   3.297648   -3.5072925
  2.1140041   3.9260855  -3.2607365   2.140874   -0.86745787 -2.6986244
 -3.0936217  -2.4390905   4.3589993   2.607985    2.3578334  -3.7904067
  0.3146534   1.12954    -0.80527544  1.4710608  -4.0487976  -1.105645
 -0.48859024  4.151887  ]"
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,0.9218903433017885,1.7114005284026383,2.8980511881063045,8,"[ 0.8458004   3.9846344  -3.6422744  -3.7776244  -4.229882    2.6733904
  4.387409    2.4918447  -4.4460726  -0.3108821   3.586378   -1.0771451
 -2.4696875   1.7217221   0.9076557  -1.156502    3.2703876   1.6367698
  1.5770783   0.4192891   0.59917307 -1.033124    3.4991488  -1.2351141
  3.5629692  -4.0974326  -0.3104868  -0.1664381  -4.089926   -0.20054817
  4.4543066   0.8258214  -3.4737368   1.6054654   2.2645059   4.0126553
 -0.02890396  3.325406   -1.5645027   4.23083     3.6555204   2.2261853
 -0.19852829  0.02900934 -1.6656177  -0.85141206 -3.817599   -1.375469
  2.8689332   3.7687569  -3.4944427   0.46199703  2.7299008   3.677719
 -2.501379   -2.963674    4.317013    1.6853833  -2.8590448  -4.3197207
  1.5103564  -0.59451723 -3.7834036   3.7687826   3.3132687   1.9086394
 -3.8890424  -0.94519925 -4.336077   -4.23108     1.9052429   2.463976
 -1.9444962  -3.5888367  -1.3603623  -3.7618985   0.00599909 -0.22710466
  0.38710213  3.0100155  -3.4594119   3.69839    -0.6161816  -3.7123048
 -3.305171    0.8448148   1.8784337   1.5309663   1.225359    3.910451
  3.9893742  -2.0680625  -3.7783241   0.81788254  1.2329278   3.507751
  2.443038   -1.9193888  -1.0111146   1.9589124   2.2203698  -3.5092828
 -4.0505724  -0.43793488 -1.8164132   2.359519   -4.0711517   4.151932
 -0.5070596  -3.094558    2.521243    4.4012375  -0.60462976 -4.0851727
 -0.4665172   0.7763777  -3.4878736   0.19490385 -0.43275833  2.016089
  2.2269983  -0.29822397 -1.6101966   0.44223166  3.3629365  -0.03713655
 -2.8424993  -0.59530854]"
O=C(CCCc1nc2ccccc2s1)NCc1ccccn1,0.7594612434740506,2.0170866707962247,1.7802195465740285,9,"[-3.4345694  -3.5927181  -2.0544379  -1.7437832  -0.3372984  -1.5866656
 -4.1854424   0.8923049   2.234478    4.2810993  -1.6133962  -3.5197947
  1.3851404   0.56633234 -0.07601452 -1.8834784   1.7794456  -4.199185
  3.648695    0.20182371  0.869267   -1.3121281  -4.127831   -3.7783122
  1.3909006  -2.3698783  -3.786711    2.8682613  -2.9967012  -1.3371766
 -3.1259255  -0.22598076 -3.5730543  -1.4170265   0.95694494  0.9455509
 -4.2321916   2.8501663  -4.4248     -4.2415695  -0.46538973 -3.3639426
 -1.7405562   0.8954282  -3.3400493   4.2797346  -1.9028401  -3.6040459
 -4.27013     4.3547564   2.9551759   0.6414051   3.1649942   3.7956743
  3.4120874  -1.176976    2.2345176  -4.0037303  -2.201627   -4.227275
  4.364176    2.185533    2.8648343  -0.6095202   1.3715944  -0.56759286
  3.1577888  -1.3393869   1.9973664  -1.1576526  -1.2307761  -0.54511833
 -1.9783902   1.4127078   2.700193   -1.3834336   0.6019182   3.5229626
  0.88169384 -2.722631   -0.95276666  1.0966077   3.7980766   0.1219244
 -3.1113715   4.4375963   4.446044   -1.3391161   2.8511558   4.0047264
  3.2382903  -3.2558002  -0.78605247 -2.9802127  -3.8134105   3.9176989
  1.7925353   0.45980835 -3.8034284  -2.7687683   0.90479755  0.8417015
 -1.4277918  -1.2941387   3.5944433   2.3698564   2.738328   -1.1122708
 -0.98654556 -1.2876487  -1.1130662  -1.9519575   3.149003   -1.5247476
 -3.2709486   2.2527118   0.8048706  -4.119653    1.1051669   4.234641
 -3.0266328   0.7233515  -3.2004066   2.0407133  -1.2052071   0.37889194
  2.368391   -3.669136  ]"
