gen_SELFIES,gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
[C][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][=C][Ring2][Ring1][C],CC1=CC=C(C(=O)N2CCC3=CC=C(N)C=C32)C=C1,0.7931911855074184,1.8684950973706709,2.0974608301664213,0,"[-3.5624316  -0.00651121  3.687728    0.92881155  2.5609465  -1.6642089
 -1.4213271   0.02277946 -4.127186    1.1141062   2.3522067  -0.40849447
 -2.542216   -3.8321402   0.5280204   2.5687637   2.3523111  -3.2048945
  2.4813118  -1.1157146  -0.64006567  1.9305663  -3.9776897   3.5560594
 -2.695086   -4.410258   -0.72336006 -1.5156844  -3.4381428  -2.5110197
  4.1656933   3.5540996   0.8082571  -0.3994236   0.30274963  3.578991
 -2.9282265   1.5134563  -3.747875   -3.6541867  -0.88552475  0.95959663
  3.6281652  -2.4844165  -3.5792353   3.2395191  -1.553535   -0.3942771
  3.0133977  -1.8927224  -3.840255    0.32021904 -2.5552356  -0.47184277
 -4.140396   -0.22493935 -4.259243    2.822774   -1.7931981   3.6232471
 -3.7409973   3.8781624  -2.7569604  -3.3536582   2.2432323  -0.5109544
 -3.6362562   2.1879764  -1.7799561   1.2715645  -2.9460526  -4.2780476
  2.2290406   1.1676607   2.8349152   3.2452202   0.8647175   1.8611274
 -0.6382606  -2.9152513  -3.5249987  -1.1254911   2.3609347  -3.4398165
  4.051671    2.859129    3.5995388   4.2168827   2.3956766   2.6639156
 -2.0874803   3.2096348  -0.35169268  3.8408089  -3.7904072   1.6325192
 -1.6238036   0.6481819   3.0257201   0.40144348  4.103345    0.9932823
  2.1530142   1.6574564  -2.0480807   1.8224144   0.998816    4.180643
  1.5179396  -0.9071176   3.9416342   2.8491178  -3.8837807   1.4546986
 -0.4901693   3.0492659   2.309609    2.9797158  -1.680907    1.6542449
 -0.21479702 -2.7849743  -0.81797457  3.1930428   2.599924    4.035413
 -0.03962946 -2.0281436 ]"
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][Ring1][S],CC1CCCCN1C(=O)C2CCCN(C(=O)C3=CC=C(F)C=C3F)C2,0.8216953887808169,2.8171055009533177,1.2913714429507674,1,"[-2.8875082  -3.714086   -4.356831   -1.4246576  -2.072427    2.2331228
  0.07694578 -1.4533117   0.5884161  -0.75394297  2.7577238  -0.8619895
  1.6488476   4.0410995   3.8971062   1.462256    2.4804006   2.6323338
  1.9332638   1.9118505   0.10698652 -0.0295639  -0.90202093 -4.027239
 -4.013956   -3.1185884   3.848549   -0.72815895 -2.6590462  -0.014606
 -0.16079617  2.7868948   0.789557    1.1527596   0.3974061  -1.6767194
  1.5577974  -0.8091922  -1.4365768  -2.7456036  -3.858452    0.9840369
  0.45648003 -0.427768    1.426506   -3.6733942   0.8163905  -3.475491
  3.4498124   3.9507399  -1.0044682  -3.4340239  -1.9747815  -2.1951356
  2.5579233  -3.404797    0.06431198 -0.21142101 -1.1781344  -1.2219672
 -3.4204063   3.2156744  -1.43804    -3.2244022  -4.1496086  -0.76371956
 -1.755394   -0.22347212  2.4180546  -2.4975939   1.6505618   0.9083338
 -2.5451431   0.03865433  3.9347162  -3.866182    4.073616    2.8294516
 -2.8698142   2.5272326  -2.0856533  -1.6371167  -3.423718   -3.6540596
  2.2645836   1.7340899   3.357637    2.280085    2.8089933  -0.34111214
 -4.019229    3.2048554  -1.378782    3.563528    0.45914268 -0.39182568
 -1.2936814  -1.2354062  -2.0762162  -3.5840783   3.216918    0.97259855
 -1.3252678   3.9752035  -0.03569126 -2.7512622   3.1835413  -0.2237382
  1.6369843   3.8859034  -3.3365037   1.1496649  -1.87131    -1.6666839
 -3.5460913   3.9856157  -0.20962286 -2.9351091   1.3031554   0.85860395
 -0.15732098 -0.46570635 -4.3087893  -4.0960183   1.71241     2.3497195
  1.8444147  -2.3765328 ]"
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=N][NH1][Ring1][=Branch1][C][Ring1][#C],CC1=CC=CC=C1CNC(=O)CCCCN(C(=O)C2=CC(C)=N[NH1]2)C,0.7239040975582408,2.3973813460667532,1.2221391417244507,2,"[ 3.6495123  -0.36487055  2.7535138   1.069068   -2.3706856  -1.1368358
 -2.2303905   1.002078   -1.3216853  -0.06755352  3.411744    0.25267267
  3.2552485  -0.38106346  0.51800394 -4.371144   -1.4011405   1.353754
 -3.8530626   1.1686392  -3.768086    3.8921423   3.6808271  -3.8457623
  1.412816    1.8680644   3.43925    -3.6654537   2.6688108  -0.3115058
 -1.2049863   3.969532    3.1695433  -3.5219774  -1.8442914  -4.006871
 -0.86492515 -2.8259802   3.376946    2.1348524  -1.5522532   3.917389
 -2.121195    2.0205994   2.1371489   2.0534935   1.9350176  -2.4402606
  3.2867875  -0.5194602  -2.0130956   1.080472    1.4742489  -1.76088
  0.2333808  -3.4860907  -3.5798287   1.3729558   2.6423798  -3.864284
  0.67828274 -1.8332334   1.2144399  -3.090083   -2.35688     0.26672745
  2.718686    2.676725    3.5032063   3.4348025  -3.9776027   0.7334018
  1.8429174  -4.063192   -1.142777   -3.3212543   4.244955   -0.8051417
 -4.4084888   2.7985282  -1.1268055  -1.4074242   3.576027    0.32113457
  4.065116   -1.675111   -0.7725625  -1.6602385   3.7378187  -0.03748798
 -0.05139446  2.8024297   3.4668899  -0.5753403   2.592022    0.3762226
 -2.8294244   4.14314    -3.6843343  -2.9052982  -0.8528247   4.010227
  1.399682   -3.1999173  -0.44339442 -4.1077094   3.0264254  -3.443129
 -3.0792716  -0.44086266 -1.51688     0.21038961 -0.6416707  -0.26201296
 -4.3000326   2.9202027  -2.918501   -3.404684   -2.6634364   1.9844751
  1.8402705   3.8976955   3.3860445  -1.1193607   1.8777575  -2.2198389
  1.5634904   2.2572298 ]"
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][=N][Ring2][Ring1][Ring1],CC1=CC=C(C(=O)NC2CCC3=C(F)C=CC=C32)C=N1,0.9112527692287479,2.5550415383755745,2.001222307768165,3,"[ 3.2507653  -3.8752422   0.56630135  3.621398    1.198636    3.9841404
 -3.4174314  -2.1682332   3.1639943   2.177977    3.0960107  -4.1970906
 -1.7416525   1.324564   -3.1149008   1.4656892  -4.2278814  -4.172629
  2.316299   -2.01131     0.6138644   1.8876867  -3.798378    2.9682126
  2.1202044  -0.21633863 -1.8509936  -0.91057825  3.9042788   0.72557354
  0.723361    3.8780384  -1.3025491   0.5227003  -0.62250614  3.082652
 -0.7525294   2.163793    0.6370163   2.04141     2.7568164  -2.3705475
 -2.48308    -4.100438    2.6228695  -1.7226942  -2.4297745   1.0445046
 -0.13080072 -0.69374704 -2.9549518   0.27604818 -3.809052   -2.7302742
 -0.16298151  3.7924223   2.0188885   1.2726469  -2.221866   -4.1908097
  1.157033    0.57867     0.7658477  -2.6017442   1.0804996   1.286211
 -1.1921937   0.53227806 -3.862233   -3.1973023   2.5128303   2.9130692
  3.902997    0.95654917 -1.5820978  -2.781624   -1.9422805  -3.6961858
 -0.3461795  -2.6206055  -1.642235    4.1749134  -3.4417174   4.233244
  0.08719254 -1.773761    1.4809852  -3.9104788   3.5524101  -0.803473
  0.6396003  -3.24726    -3.3963919   2.957003    4.0778294   0.9704895
  1.70929     2.0029354   0.097332    2.4823627   3.678978    1.4057212
  1.8741398   2.522056    0.85012245 -1.1710551  -3.476271    2.793057
 -0.36119747 -3.471321   -3.9970427  -3.8389487   0.44635677 -4.3172903
 -4.127159    3.081555   -1.3137591   3.5189614  -4.1469226  -3.4528542
 -2.0063884   2.9964805  -2.4885697  -2.25544     1.9807224   3.064196
 -0.5808246   0.4137621 ]"
[C][C][O][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],CCOC(=O)CCCC(=O)C1=CC=C(F)C=C1,0.5650248459966616,1.6587081530353185,1.1664160769479892,4,"[ 3.663209   -3.6000857  -2.7953615  -3.3706145  -3.809903   -1.8314779
  0.05910778 -0.30901814  3.2947125  -1.0398467   1.2267756  -1.242218
 -3.6924362  -2.593132   -1.8171334  -2.0589185   0.29771566 -2.7446132
 -0.2433486   3.137838    2.2946796  -4.0181932  -4.3810234  -2.4258585
 -1.8690903   2.7470922   3.460497   -3.6716983  -3.7062714   2.3093653
 -1.9387794   0.90005827  1.7380824   2.5095754  -2.9351902  -0.925493
  0.9890256  -3.2695453  -0.34220457  3.0427089  -3.7676795   2.0883603
 -1.9629169  -2.0147986  -1.0766704  -1.9098957  -1.2327306  -2.4561906
 -3.1342325   2.7873383  -2.349775    2.6910596   2.8496518   3.0248437
 -0.53385806  2.1080523   3.3945117  -0.3374281  -2.5657177  -2.234636
 -1.9494729  -2.2040753  -2.050965    2.824018   -3.9962614   1.9034986
  1.0751133  -1.7519786  -3.2782621  -1.9453766  -0.01743317  0.56557035
  4.161792   -1.1990738   2.649088   -0.08075047 -2.814117   -1.0564754
  1.4851155  -1.9455271  -3.4909582  -2.9409623   0.69275284 -1.7962375
 -0.44133115  3.159112    3.0949926  -1.6532235   3.1726198   3.799862
 -4.0802503  -1.5917335  -1.9702511  -0.92103434  0.13230515 -3.3371742
 -3.7183335  -3.8893483  -1.853915    0.94785833  3.284615   -1.4306204
 -3.7658815   2.3201418   4.1783323  -0.21713638 -1.8693857  -3.5505395
 -3.7043598  -3.4365478  -0.1340723   2.4951801  -3.8636844  -1.5604279
  2.0866313   4.1960983   3.0725832   1.6915321   1.6256595  -0.08702898
  2.4402905  -2.0790818  -4.102182   -3.7822318   1.5575681  -2.1009536
  1.5122027   2.3962564 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][Branch2],CCC1CCCCN1C(=O)C2=CC=C(O)C(Cl)=C2,0.8915741426088518,2.404792650757427,2.053078062286832,5,"[ 1.7845159   2.5266538  -3.5099392  -3.3714342  -3.2662635   3.7943277
  0.42193556 -1.7386746   1.0393448  -2.1167998   0.588573    0.94486284
 -1.5003607   3.9176264   3.7154236  -3.2962623  -2.9450345   2.8304071
  1.7753963   0.21521854 -3.415564    1.4903393   1.2104759  -1.1509688
 -3.572016    2.9227147   0.8217187   3.829153   -2.7641287   3.776721
  3.054699   -3.0944793   3.8261251   1.3460617   1.8692708   0.9186878
 -2.2698267  -1.7880669  -1.6989155  -0.57959795  1.0414491  -2.2518756
 -1.3036168   2.6730776  -1.8146954   3.7661228  -2.3034441  -2.1995952
  3.7251406  -4.339162    2.265396    1.6469254  -4.1237664  -0.26648045
 -1.7615974  -1.9025538  -0.23435354  3.298882   -2.0024996   2.6588783
  3.4116187  -1.8866313   1.9924874   2.9488983  -0.6646631   2.8511953
  1.8166757   3.9990711   0.9913397   3.7401485   2.0825171  -2.216809
 -3.8581283  -1.7704895  -1.0749354  -2.7768707  -4.297361    0.65954256
 -0.500159    1.3880706   3.4343657  -2.3622177  -4.278089   -3.9540906
 -0.83663535 -4.395691    3.752718   -3.1863003   3.0846038   3.0169806
 -2.0962143  -2.225748    3.5288272   0.46301556  3.9686651  -3.4465365
 -1.1625738   3.0920587   3.4983602   1.2959471  -4.0713296  -0.6258142
 -3.4479477  -0.9677732   3.2693915   1.3946743  -2.8335075   3.4433203
  1.8718314  -3.8918326  -1.8591554   0.32004642  0.01717377  3.8631277
  1.4447508   3.9868364   3.8149576   0.6315203  -4.3932514   3.6847315
 -4.258763   -2.8277636   0.42646122 -3.3280296   3.5819836  -1.9512265
 -0.5711951  -0.3854885 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=CN=C3)C=C2,0.8667231629042998,2.527912391225424,1.805703423296075,6,"[ 3.6265564  -3.4185119   0.637218    2.5236545   3.717163    2.9370608
 -1.7770174   2.7486305   1.3604374   3.8248358   1.5448833   2.878674
  0.7539625   1.5476775   2.7050653   4.066079    2.568892    3.0548687
  3.8187761  -4.0715756  -0.15347385  2.9987931   1.5667     -2.3310318
  1.737534    1.7838545  -1.6402378   2.1080832  -1.0242865   4.0492334
 -2.1243148  -1.0031624   0.41322088 -3.2933462   0.17687845  0.65503216
  0.30528736  1.7308187  -2.5168393  -0.69846916 -3.9518666   1.2581372
  0.4396038   3.0374265  -4.1783996  -0.4062295   4.1524725  -0.6506517
 -0.40647125 -1.7988453   2.035256    3.2237864  -3.5341878  -1.7955489
  4.0371504   2.2194238  -3.9154463   3.9323463  -0.7314451  -1.1097305
  3.4092774  -2.7349744   0.71854687  3.1177964   3.011156   -1.1957846
  0.44552708 -1.4438004   2.5601845  -2.8881218   2.7687674   2.6103444
 -3.4776359  -0.18377018 -4.1242075   2.4398003  -3.8581924   2.743144
 -2.0011013   0.26774502 -3.529781   -2.6162753   1.7932463  -1.4513664
 -4.2053246   1.1872759  -0.76613474 -1.8512638  -3.8237271   1.1011462
  3.0511117  -0.26075506 -2.014449    3.7448578   2.537415    2.9088407
 -1.5209656   3.5166225  -3.6984468   3.4375997   2.70512     3.560842
  2.3287559  -3.886557   -0.5170338   3.0887876   0.7574439   0.61311674
 -1.4755661  -1.6314311  -0.15226984  2.3230968   3.9124727   2.0589514
  0.28952122 -1.3426852  -3.1741443  -3.4976249  -0.87728405 -3.8758197
  4.0938807  -3.57675    -1.4480205   3.9524536  -3.5409238  -0.35035753
  1.5602422  -3.4637067 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][C][Branch1][C][F][=C][Ring1][N],CCC1CCCCN1C(=O)C2=CC=C(N3C=CC=N3)C(F)=C2,0.8710025678381941,2.627839614919303,1.7271732242716675,7,"[-3.0316982   0.80835485  0.98522806 -2.0752146   4.0004873   1.6825743
 -0.47981572 -1.7049043   3.5672517   3.1470675   0.422544   -0.89186645
  0.5408802   2.74185     4.00241    -1.8634834  -3.0545502   1.7870626
 -4.1475983   2.733378   -1.8909352  -2.013662    0.8773656   3.5145087
 -1.6638129  -0.87555766 -1.5359097   3.7176828  -0.24335289  0.87846565
 -4.372694   -0.4027443   1.5591354  -3.8320618   2.0554366   2.229002
  3.1118202   3.1360106  -3.0496426  -2.3604643  -2.041736    1.4013219
  1.7345486   2.2780533  -1.0160418   2.9531603  -4.2059817  -2.601767
  0.16004896  1.6632013   2.2130537   1.94558     1.7726536   1.2746043
 -0.4742782   1.4887795  -1.7605972  -3.412085    0.22638655  0.15162468
 -2.9618037   3.6259537   1.4062791   3.2318506  -0.33779812  2.4449525
  3.732401   -3.8856575   1.090517   -0.7342465  -0.16875505  3.5124435
  3.7359867   3.855527    3.1078262   3.38841    -4.076713    2.0678415
  1.7292743  -0.0547142  -3.9943264   3.3755927   2.5648766  -1.6677577
  3.8837662   3.451939   -0.20356226  4.0477886  -0.1804471  -3.0610328
 -1.541615    3.6793213   0.9489465  -2.0461128  -1.7167239   1.5154996
 -3.2501347  -1.5856843  -4.1424637  -1.3709812  -1.5957749   3.9081373
 -3.8890462  -1.612648    2.6348996  -2.7877235  -2.7649932   3.3439827
 -3.0121791   1.3961039   2.7283354  -0.42099285  3.0422993   3.4341722
  0.3223629  -3.167618    0.3189025  -2.3953366   4.214447    1.0733314
  1.8449702   3.8178253  -1.1102722   3.7334232  -0.892174    4.154525
  2.5364666  -1.741245  ]"
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,0.9424907113038384,2.327182704033053,2.3852708524861397,8,"[ 2.06593132e+00  4.20479870e+00  8.34488869e-01 -3.74620867e+00
  3.65903854e+00 -1.89676809e+00  1.21731758e-02  2.07098961e+00
  2.41542435e+00 -8.93307447e-01  1.59445572e+00  1.34952021e+00
  9.49649334e-01  1.28595304e+00  9.33947086e-01  2.11542940e+00
  3.89645290e+00 -4.15109396e+00 -2.51390886e+00 -4.15266085e+00
 -2.08262348e+00  1.40387058e+00 -7.40233421e-01 -2.74858379e+00
 -2.92819738e+00 -2.53071427e+00  4.19446659e+00  5.51061630e-01
  3.07021046e+00 -4.40943193e+00  1.05078888e+00 -1.45837522e+00
 -4.09355879e+00 -1.30611277e+00  2.61634779e+00 -4.16412354e+00
  4.06747913e+00 -8.29426289e-01 -1.71085358e-01  2.75083542e-01
 -1.47725940e+00 -4.17912102e+00  2.33209705e+00 -4.21977520e+00
  4.18383217e+00 -3.10923672e+00 -3.47841597e+00  3.70894432e+00
 -6.64086342e-01 -9.01492834e-01 -2.46344185e+00  1.74475861e+00
 -3.43698907e+00 -1.74597979e+00 -2.43638992e+00 -3.24637604e+00
 -2.83951974e+00  3.30154848e+00  3.64914036e+00  6.02539539e-01
  1.77504539e-01  1.27803755e+00 -1.80729628e+00  2.89667606e+00
 -3.20098114e+00  3.78365898e+00 -1.42163730e+00  4.19906521e+00
 -2.85934901e+00  3.30719042e+00  3.13749790e-01 -2.47900391e+00
 -9.45428848e-01  3.00743723e+00  1.99955797e+00 -2.44589329e+00
 -1.85938478e+00 -2.11494422e+00  1.34066534e+00  1.95277357e+00
 -4.18195248e+00  2.39374971e+00 -9.20370579e-01 -1.05914474e+00
  3.06347609e+00  1.18062973e+00  3.00064087e+00 -1.66240430e+00
 -3.23015404e+00 -3.65187311e+00 -3.82977343e+00  1.71432352e+00
 -5.40936470e-01  3.50299692e+00 -2.11624193e+00  1.48096371e+00
  2.38894463e+00  8.30483913e-01  9.62121964e-01 -1.31767225e+00
  2.61889219e+00 -1.64302349e-01  1.04449892e+00  2.40040493e+00
 -5.00946760e-01  1.79925442e-01 -2.75104237e+00 -1.24595451e+00
  4.40508842e-01 -1.15788341e+00  2.93631840e+00 -1.40143156e+00
  3.82051468e+00 -2.68023682e+00 -1.96513510e+00  3.80355453e+00
 -1.16004944e-01 -3.67922783e-02 -3.66225243e-01  1.20305252e+00
 -1.91093612e+00  5.03091812e-01  5.36347866e-01  3.81964970e+00
  4.12857342e+00  2.02316475e+00 -1.80339813e-03 -1.20671463e+00]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][Branch1][C][F][=C][Ring1][Branch2],CC1CCCCC1NC(=O)C2=CC=C(N)C(F)=C2,0.7928553648168671,2.6470162402191413,1.3172605838651945,9,"[ 1.750915   -2.5058472   1.9903274   2.8350153  -3.080011    1.085001
  3.3165011   2.8182273  -3.8478687   2.5504966   0.84669924  3.20958
 -1.911308    3.089006   -4.1879125   1.1051803  -0.00476837 -0.39073467
  4.131551    3.9411669   2.8685021  -2.7714043  -2.2949023  -3.5460832
 -1.8259547   1.9874477   0.46954203  0.2673359  -2.2016015  -2.223146
  0.37215614 -2.0237515  -3.7719662   1.4698224   2.273715    3.9257069
 -3.0068567   3.5576854  -4.128238    3.1287508  -2.6408296  -0.6120732
  0.68340874  3.0918112   0.18189955 -3.9664116  -0.64720273 -4.266984
 -0.4848807  -1.6754236  -0.96206117 -4.344345    0.8789587   3.4812841
  2.4023795   4.1519384  -0.7871053  -0.46608686 -1.5569885  -2.4614897
 -2.7556975  -0.21242714 -2.5385804   2.5039687  -2.599      -3.487152
 -2.8990188   3.8584719   3.8866177   1.2324672  -0.29494667  0.10371161
 -0.36836624  2.9170384  -3.6328793  -3.4139357   2.4364586  -0.42223477
 -1.5428534   1.8478632   2.641974   -3.1452994   2.6535916   1.5296745
  1.9706707   2.2341952   0.83638906 -0.333457   -3.4450498  -3.5148644
  0.854939    3.7064562   2.8014102   3.583087   -0.41381693  0.5431862
 -0.5069363   2.6301084  -1.1568387  -3.3073776   2.7005448  -0.77871585
  0.06705284  1.0474167  -0.85760856  4.1052923   2.3350096   4.2139645
 -0.60375404  1.1600871   1.7333379   1.5989957  -2.4042165  -4.21209
  1.4412713  -1.4484301  -1.2720945  -0.10118675 -2.0035448  -1.839247
  0.425076    3.3734918   1.9930229   2.0440326  -2.802145    1.8085756
  2.0779777   3.4311023 ]"
