gen_SELFIES,gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC(C3=NOC(C(C)C)=N3)C2)C=C1,0.8696188226869268,2.6309704178576894,1.7171236955769444,0,"[ 2.1741781e+00 -4.1052508e-01 -1.3970995e+00 -3.0661597e+00
  2.5348463e+00 -8.4924698e-03 -1.2672946e+00 -1.1653566e-01
  2.7043767e+00  3.9404831e+00 -3.1503954e+00 -3.1786203e+00
  3.0738392e+00  3.7563076e+00 -1.9823530e+00 -3.4008627e+00
 -1.7625089e+00 -2.2806723e+00  8.7010574e-01  6.7667484e-01
 -1.7828279e+00  3.0836840e+00 -1.5707996e+00 -1.4165056e+00
 -1.2370229e+00  3.3852577e+00  2.9020033e+00  9.2747498e-01
 -7.9705644e-01 -2.8938785e+00  2.9412532e+00 -1.0572591e+00
  3.1179781e+00 -3.2128203e+00  3.3405800e+00 -1.5799649e+00
  1.0885868e+00 -3.3242304e+00 -4.6122026e-01 -4.1107526e+00
 -1.5028372e+00  4.1295671e+00  2.7689281e+00 -3.2995605e+00
  1.5309968e+00 -1.0323222e+00 -1.4138446e+00  2.1205759e-01
  9.5340538e-01  9.8825932e-02  9.6156025e-01  1.7107606e+00
 -2.1559572e-01  1.5971446e+00  1.4805264e+00 -2.9258490e+00
  2.6169391e+00  3.9684401e+00 -3.3667250e+00  4.2196560e+00
  2.9689455e+00 -2.5230644e+00 -3.3365755e+00 -1.6155186e+00
  2.1681223e+00 -3.6093307e+00  2.2670684e+00  2.2491856e+00
  3.4306393e+00 -1.0642958e-01  6.1888456e-01 -8.5583806e-01
 -1.7059040e+00  1.5026255e+00 -1.3450048e+00 -1.0145755e+00
 -4.2978373e+00  2.5092416e+00  1.7455807e+00  3.9674797e+00
  3.2302537e+00 -2.0936139e+00  5.5909920e-01  2.8018055e+00
 -1.2542763e+00  1.6381664e+00  2.6715508e+00 -1.1840901e+00
  4.1800861e+00  1.6582599e+00  8.8598824e-01  1.1826506e+00
  9.6232367e-01  3.0356569e+00  2.9248605e+00  7.2642708e-01
  4.7972584e-01 -1.4629860e+00  3.1636539e+00 -1.6648338e+00
  6.9651699e-01 -3.8901567e-01  3.4639759e+00  1.3210607e+00
  4.1134892e+00  2.3901262e+00  4.0337219e+00 -4.0830517e+00
 -3.7438126e+00  2.9794674e+00 -3.0172329e+00  1.5465131e+00
 -2.7190583e+00  3.1686206e+00 -3.0188608e+00  7.1028709e-01
  3.4911275e+00 -1.4065895e+00 -3.6220551e-03 -2.3127699e+00
 -8.6801362e-01 -3.4595640e+00 -2.6943824e+00  2.0523229e+00
  3.8058691e+00  1.8450990e+00 -5.7450771e-02  3.6081505e-01]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][Branch2],CCC1CCCCN1C(=O)C2=CC=C(O)C(Cl)=C2,0.8915741426088518,2.404792650757427,2.053078062286832,1,"[-3.7291996  -3.711751    1.4774303   0.45196867  2.7703805  -0.42414546
  1.5563293   0.9697242   3.1004229   2.8121514   0.40245152 -2.9701467
 -1.072845    2.8918796  -1.279217    3.5375767   0.7431178  -4.261206
 -4.08833    -1.5365536  -0.8184309  -0.4194665  -1.2078452   0.37040234
  3.6969452   1.922452    0.62770176  2.387649    2.5885262   2.5782156
  0.08605528 -0.14246798  2.8390398  -2.856643   -1.355367   -2.4437368
  3.6770153  -1.1278982  -0.6721926  -0.05106449  2.7328792  -0.15988064
  1.8675051   0.4020462  -2.1752367   0.0258193  -3.5318272   2.6638212
  0.397501    1.6737881   1.449122    3.9238052  -2.1969612   1.524745
 -2.4773102   2.6702194   4.112254   -1.773613   -4.1745553   2.962963
  2.183393    3.3278074  -4.0696354  -1.3954926  -2.6865923  -0.45613956
 -0.95296144 -2.0981703   0.31737995  3.4096293   2.8264265  -4.0028706
  3.6283903   2.7587795  -3.0304456   1.7478647  -2.9365144   3.491136
 -0.12078905 -3.9316018   3.398171    1.1563349   3.2566943  -4.103263
  2.3938646  -3.7227094  -2.7610204  -1.3770397  -0.17382574  0.40909576
  2.3003511   0.86090803 -3.8072798   2.7313852   0.0562849  -3.5073054
  2.282198    0.7107334  -0.7137146   0.85990334 -1.4450781  -1.2853913
 -0.06751347 -1.8240621   3.1078796  -0.72338295  3.8488646   1.8215528
 -1.5364385   0.81717587  2.9654574   1.5488162  -0.6819866  -2.2477133
 -2.613931   -1.2836726  -2.2204108  -3.3645928   0.54393816 -2.9021611
 -3.7507565  -2.4654446  -1.3208873  -2.6885972   1.8992167  -2.465944
 -2.8132982  -2.3945928 ]"
[C][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCC(C)CC3)CC2)C=C1,0.8368272761994737,1.8547081433565342,2.329428237640834,2,"[-2.3243344  -3.5779412   2.4773536  -0.9034531  -3.1275613   0.8342271
  3.5494838   1.2362952   0.72407436  2.8303452  -2.706218   -4.3212504
  2.8288784   4.1368837   1.2652879  -4.2688026   0.29852343 -3.7419548
 -2.577077   -0.3047986  -2.2532547   2.1369739  -0.7298651  -4.311275
 -2.2824416   0.4799285  -0.72322917  2.0331879   4.0479927  -0.30529022
  2.7297769   3.4236073   0.65744925 -4.2849154   0.90558195  2.936646
 -0.9141786  -1.3559282  -2.5628047   2.0935674   4.0631094  -0.00441599
  0.6882577   3.2814398   2.9283557   3.9404058   2.2366147  -4.081983
 -4.132951   -0.5445721   2.500906   -2.5254686   2.3917246  -1.7167284
 -1.3304207   1.9139848  -1.657757   -1.6964619   2.6088943  -3.3304176
  3.4231257   3.6067743   0.5961504   0.6733227  -0.9647951  -0.14925146
 -2.6195965  -0.31531143 -2.3214092  -4.069952   -2.9427679   3.1175013
  2.9232888  -1.4584119   3.0538263  -1.7155843  -1.8510654   0.87000084
 -3.8358893   1.9375825  -3.1322217  -0.62291074  2.8133116   2.1049767
 -1.8820746  -0.9615061  -3.813134   -2.2438776  -0.99376893  4.076766
 -4.3395596  -1.3128822   2.1046662   3.2064323   4.0111237   2.9447694
 -1.085165   -0.35361147 -3.4864404  -0.88791347 -0.975991   -2.7466204
  2.934567   -3.5603054   2.2673588   0.31763983  3.9975014   2.413124
 -4.038795   -3.753729    1.4565601   3.731515   -1.8394475  -3.4825342
  0.88532114 -4.3623896  -4.0098324   0.77926826 -0.3841083   3.7608051
  3.134151   -4.352145    1.0240383  -0.92672753 -0.22253704  0.8416877
 -1.0148196   4.2111225 ]"
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,0.8409100102148577,2.632207460475252,1.5723425905990362,3,"[-2.5873044   3.7445698  -1.467268   -0.34501076  3.9903584  -3.3485432
 -1.9139812   3.7328844  -4.330513    2.4969249   4.0160837   1.3132782
 -0.60871387  0.6343279   3.7727318   3.7458143   3.22183     1.3131275
  0.68769646 -0.20232868  1.7039456  -2.314615    4.1777525   0.10424328
  2.8810668  -0.29297876 -0.65440917 -2.755612   -3.4267507  -0.35074282
 -0.71418977 -3.4696054   1.8460321  -3.1969101  -2.6187544   3.735629
 -1.783968   -2.31147     1.3640838  -2.9596896   4.1021585   0.71593475
  0.05180216  2.6918144   0.49999142 -0.50628805  0.08642054  4.1013603
  0.16008234  1.0868502   0.31742287  2.8560138  -0.898875    0.40610218
 -4.1565995  -1.6852913   2.3985558  -2.231614    3.6522417   1.4583659
  0.14367104 -3.9107883  -1.811897   -1.6991205   3.898943    1.4920964
 -1.6935759   1.9545007   0.2652173   0.00533104  3.4012675   2.9582062
  0.35284042 -2.9198742  -1.5816035  -0.6792364  -0.28338337 -1.1343827
  3.6472588  -4.0807996   4.097205    0.6685519  -4.2733316   3.4637804
  3.2345753   0.18591166 -2.9738579   0.44295406  2.567762   -0.8646178
  2.5079908   1.5372348   2.9295049   2.5576992  -2.2797928   1.4842238
  3.9940758  -4.012241   -3.4584005  -1.5989807   2.6559215  -2.8282704
 -2.7675505   1.2993855  -1.9704535  -1.8328674  -1.3695474  -1.1322198
  3.421152   -1.1124794   0.9655752  -1.1501949   1.6710653   0.61691046
  3.377623   -4.246766   -1.0767493   0.53915024  2.8001018  -2.322318
 -1.5835841  -2.8264248   4.0185757   4.1465874  -2.0268717   1.9714079
  2.7975564  -3.0242414 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#C][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][C][Ring1][=C],CCC1CCCCN1C(=O)C2CC(=O)N(C3=CC(C)=CC(C)=C3)C2,0.8525372192157825,2.922859937390607,1.3398261586883056,4,"[-0.45499182  3.6429214  -2.3855019   4.1495714   1.6830997   0.05735445
 -0.06576681 -3.0827575   1.8639369   0.18461943 -0.19248343 -0.17480612
  2.2320757  -0.6858394   1.8220258   2.303883   -2.1017969  -1.207854
  0.9475622  -0.39614272 -2.358539   -0.31385326  3.53612     3.8388262
  3.7578526  -0.7102103   1.4703779   2.7010221  -1.3078363   1.5562959
 -3.1102982  -0.03624964 -2.387607    2.2218885   1.5550866  -0.23911381
 -1.6088758  -3.0864437  -0.11061335  2.3025331  -1.902452    3.5368805
 -0.6588652  -2.294982    4.1145306   3.0670762  -4.165425   -0.03087997
 -0.16245174 -0.4388287   2.1860905   3.4724922   1.2168493  -0.9003124
  1.8936577  -1.3671768  -3.7970033   3.5617485  -1.0072327  -3.9646196
 -0.32120657  0.13913774  1.0003195  -3.732343   -1.5396655   3.7879038
  2.7445912   0.44285202 -0.521127   -2.3870392  -2.2281487  -4.085658
 -4.186913   -1.8943257   1.1939063  -0.96706414 -2.5702353   1.783987
  3.8507605   3.6742182  -1.3760889  -2.5022488   2.0718513  -3.6544232
 -1.9099798   3.1303186   2.835544    4.096182    1.4511881   1.8378692
  0.18234015 -2.2105675   4.0858517   3.472283    4.0980816   1.4606905
  0.43059874  0.5422282  -1.25596     1.7101922  -2.4188     -2.1140115
 -0.22112322  0.7841382  -3.7579885  -0.4253862  -2.3942332   1.2326689
  1.8627977   3.9842796   1.2862582  -2.7325811   3.342526    3.1416168
 -0.41332078  2.9377904  -2.8113642  -2.60025     4.100169    3.5126638
 -3.5735097   4.1110363  -3.3233929   3.4590487  -3.386371   -0.35544157
  1.7208638   0.34910727]"
[C][C][C][C][C][C][C][Ring1][=Branch1][O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],CC1CCCCC1OCCNC(=O)C2=CC=CC=C2F,0.840837906523722,2.670411621764412,1.533777910854198,5,"[ 1.8010812e+00 -1.1858382e+00 -2.6695468e+00  3.9688969e-01
  3.7555218e+00  2.5182176e+00  2.3814425e+00 -2.8170290e+00
  4.0000725e-01 -3.3663278e+00  2.0521793e+00 -2.4176986e+00
 -2.7979121e+00 -4.2382908e-01  2.9952016e+00 -4.3109632e+00
  5.0145721e-01  7.1683311e-01 -2.3175678e+00 -3.2806687e+00
 -1.6727135e+00 -9.2734814e-01 -4.0337596e+00  2.4118285e+00
 -1.7327950e+00  9.0274525e-01  2.9142375e+00  1.8750200e+00
  3.0028896e+00 -1.5174844e+00 -1.8528905e+00 -3.2591996e+00
 -5.7978249e-01 -2.6796632e+00  2.6792336e+00  1.0937552e+00
 -9.8465204e-01  2.9224129e+00 -3.9568632e+00 -3.2448683e+00
 -3.8692670e+00  3.6830444e+00  4.3607473e-01 -2.0371451e+00
  3.4217596e-01  2.1702948e+00 -3.7200513e+00  2.5474586e+00
  3.1048741e+00  1.4409738e+00 -1.1938310e+00 -3.8321199e+00
  2.4009733e+00  1.9251127e+00  9.7428513e-01 -1.1428080e+00
 -2.6159537e+00  2.9996753e+00  1.8846107e+00  1.3816833e+00
  2.0395384e+00  3.0328641e+00  3.9175253e+00  2.7570734e+00
 -2.7549601e-01  2.6405315e+00  2.5937300e+00  2.1662154e+00
 -3.5240188e+00 -4.1558719e-01  1.7314773e+00  1.5037446e+00
  1.3212295e+00 -1.3270040e+00  3.8550863e+00 -3.6532202e+00
  3.7122593e+00 -3.7200682e+00  3.1696382e+00  1.5460820e+00
  3.2038703e+00  1.5318561e+00 -3.2889633e+00 -4.0863967e+00
  3.0877285e+00  7.9735756e-01 -1.7779963e+00  1.5297127e-01
  1.8808560e+00 -8.9530134e-01  2.1821690e-01  2.0244093e+00
  2.1172261e+00 -3.7161219e+00  2.5800819e+00 -3.6713712e+00
 -2.4980388e+00 -2.4362321e+00 -1.4853806e+00 -2.6316824e+00
 -2.1508064e+00  3.0719800e+00 -3.1121230e+00  3.9371510e+00
  2.6586852e+00 -4.2164726e+00 -4.1413336e+00 -2.6283433e+00
  6.6358900e-01 -1.8077695e+00 -1.4559352e+00  3.6804628e+00
  3.7134027e-01  2.1754236e+00  1.4387717e+00 -1.3043976e-01
  2.5119758e+00  3.3940058e+00 -1.7509995e+00 -2.4360914e+00
  9.6760273e-02 -3.8113594e-03 -3.1153693e+00 -1.3420391e-01
  1.4118915e+00  3.6910973e+00  4.0985937e+00  6.8167686e-01]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][C][Ring1][O],CC1CCCCC1NC(=O)CC2CCN(C(=O)C3CC3)CC2,0.8679633640875599,2.841955020049218,1.4978618003885815,6,"[ 3.3756914  -1.3212895  -0.28545856 -2.5784235  -3.7826357   0.038342
  0.05086708 -1.5699725  -1.8708107   2.42168    -4.036451   -2.7020411
  0.5042467  -4.2152324   2.8064213   4.067464    2.692296   -0.96317005
 -1.411552    0.65274096  2.7597556  -3.9758153   3.8720465   1.7005143
  1.8240304  -2.1925478   1.4944572   1.6777186  -3.6459496  -1.3352501
 -4.0164533   2.8495226   3.1673274  -0.36304712  4.196885    2.6986995
 -2.206892   -1.8873298  -3.8604918  -2.5605772  -3.8432364  -0.31527138
  0.98919916 -1.0597389  -3.1238852   1.7153292  -0.18405867 -0.07323694
 -2.4277596   3.8991804  -0.7606399   3.303123   -0.82146907 -1.5177968
  2.3567257  -3.4458232   1.86203     2.546185    3.044507    0.6921911
 -2.8328667   0.2909794  -0.76957226  0.41991615 -4.1236367  -2.7114327
  2.3591948  -1.3829052   0.65994835  2.0407934  -2.2464345   0.13135624
  1.7759752   1.0071769  -1.4831684  -2.4830887   3.975871   -0.33622122
  2.8289008  -0.49784136 -3.275795   -1.3182621   0.870852   -1.9300635
  1.7534385   0.23094988  0.7057023   1.763391    1.4587617  -1.2083817
 -3.9325302  -2.0088649  -4.3360286   0.4902749  -2.2062924   3.178043
  3.6495066   0.42749357 -0.9670317  -0.52324724  4.1506824  -1.3597829
  2.144341   -2.381727    1.0835557  -0.263793    2.5451741  -4.2859006
 -1.7427533  -3.4893816  -3.9067745   1.8958902  -3.9997673   0.2921114
  2.1290464   1.4247661   0.57712555 -1.3845649   4.0385447   0.19200706
  2.0254607   2.5802078  -0.70506     4.198965   -2.3471253   2.5608196
 -2.8879626   1.6539326 ]"
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][N][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][=C][Ring1][=N],CCC1CCCCN1C(=O)C2=CC=C(NC(=O)NC(C)C)C=C2,0.8906842688391886,2.3593791419701162,2.094042202225827,7,"[-3.1041594e+00 -2.3375027e+00 -2.7913611e+00  3.9879541e+00
  3.3020816e+00  3.7989101e+00  3.1771984e+00  3.8298960e+00
  3.4503536e+00  3.2419729e-01 -1.7908323e+00 -1.5407231e+00
  7.9704809e-01  2.0429497e+00 -1.1144648e+00  3.3464923e+00
  1.9816933e+00  3.4634681e+00  3.2639098e+00 -3.9080517e+00
 -1.9052820e+00  2.2465491e+00 -3.7467785e+00 -2.8024549e+00
  2.5148196e+00 -5.6217051e-01 -5.0285292e-01 -1.8942907e+00
 -1.7923377e+00 -3.2482433e-01  9.8948717e-01 -4.5460224e-02
  2.0261283e+00  3.7844229e+00 -1.6224148e+00 -1.5486257e+00
  3.1371617e+00  3.2304463e+00 -1.2298245e+00  1.1733313e+00
  3.7393093e-01 -3.8623490e+00 -3.9635880e+00 -3.8438499e+00
 -4.3277740e-03 -1.6608989e+00  3.0255418e+00  4.2095003e+00
  5.5457878e-01 -4.1881037e+00 -3.3129525e+00 -4.3510380e+00
 -3.8703163e+00  3.6055980e+00 -1.9137876e+00 -3.6587851e+00
  5.2672625e-01 -3.8389854e+00 -2.4163713e+00  2.1369557e+00
 -8.4359312e-01 -3.6782966e+00 -2.4087138e+00 -4.7686386e-01
 -2.3915892e+00  2.9949260e+00 -8.9947104e-01 -2.6019449e+00
  2.6785259e+00 -6.4947343e-01  3.7811298e+00  8.3541012e-01
 -2.4562669e+00 -1.6680961e+00 -7.6340842e-01  3.6714077e-01
  3.4916973e+00 -1.0537026e+00  5.4673386e-01  2.4945478e+00
 -6.4180374e-02  3.4806347e+00  2.5545135e+00  1.5450020e+00
 -2.2191269e+00 -3.4696369e+00 -4.3082576e+00  3.5318069e+00
 -5.6179285e-01 -2.1231887e+00 -2.8822522e+00  2.6333947e+00
  1.1150699e+00  2.6361446e+00 -1.1418431e+00 -3.5647066e+00
  1.6308990e+00 -1.1548181e+00  2.7549148e+00  2.8600817e+00
 -3.9560103e-01  1.2715321e+00 -1.8917952e+00  2.3353171e+00
 -8.5923052e-01 -8.7625098e-01  2.4468975e+00 -1.7867055e+00
 -2.0759315e+00  2.9711103e+00 -2.5213580e+00  3.3910561e-01
  6.9033098e-01  3.4737945e+00  1.6158485e+00 -1.8626270e+00
 -1.8708656e+00  4.0713024e+00  5.3306675e-01 -2.5008140e+00
  4.4986582e-01 -2.1269345e+00 -3.5555458e+00 -4.8026085e-02
 -2.9417686e+00 -1.0766060e+00 -3.0155969e+00  1.6510248e-01]"
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][Cl],CC1=CC=CC=C1CNC(=O)C2=CC=C(N)C=C2Cl,0.8449465583496268,1.7234013382995528,2.5013314534485813,8,"[-4.0728297   2.7072253   4.1481104  -3.0604978   2.7875638   1.1286359
  3.746768    2.0448194  -0.63119674  3.451817   -3.2366047  -4.2025547
 -2.1785011  -2.641791   -2.406517    0.7573042  -1.4985433  -3.2127597
  3.0351567  -1.7051377  -2.3683903  -1.3231883  -4.1444087  -0.7643986
  3.066369   -0.36942482 -2.8061464  -2.511608   -2.071699   -1.039623
  1.2747011   2.869937   -1.6410649   0.870595    4.2281265   0.12774801
  3.560835    0.6766548   3.8160133  -2.7236993  -1.5865703  -4.212193
  1.5187063  -2.3818367   1.7873869   0.9744396  -2.608997    2.498592
  3.6176848  -2.7407873  -1.413816   -2.6470077  -0.67042565 -2.8140402
 -1.4978459   1.5018473   2.53518     1.1984124   1.5924039   0.41963625
 -0.8535342   3.5681634  -1.7372401   1.558219    3.811719   -2.2174053
  0.37656593 -3.2920313   1.0836797   3.8909597  -1.0035377  -0.56156254
  1.3728099   1.501545   -1.7456377  -1.5574591  -0.9076023  -2.063272
 -1.9957583  -1.5069458  -0.13759947  2.6207113  -2.7027593  -1.5201247
  3.5422177   1.1693139   3.739335   -4.187102    3.2891011   1.157187
 -4.2675533   1.7064829  -1.5334537   2.4645033  -2.4775631   1.7272387
  0.6871419   1.342546   -3.8126874   0.2410388  -3.8595543  -1.3290007
 -3.964018   -0.05905199  3.3104548   0.51579666 -3.5239642   1.5990615
 -1.4428566   1.4601073   2.7143388  -0.6971786   3.5047054   1.1674047
  1.8004699  -3.7503333  -1.8618853   3.1654105   0.11796093  1.6032505
  1.5578041   3.2691045   4.0407705  -1.9295218  -1.1610026   0.60491085
  0.6048565  -1.8886454 ]"
[C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Br][=C][N][Ring1][=Branch1][C],CCCCCCNC(=O)C1=CC(Br)=CN1C,0.8014564585506699,2.0565921816420367,1.9506901111113129,9,"[-3.1687632  -0.664577    0.85485077 -0.18822718  0.43299627  3.3428206
 -0.69493437 -0.7402673  -2.3822665   2.284562    0.91389084  2.6779442
 -3.663044   -4.2554708  -2.381011   -3.2788477   2.8611064  -0.89165115
 -0.51865244 -2.5070772  -4.227348   -0.09354877 -4.0564566   3.7697973
 -4.342564   -0.39794707  2.7945685  -4.081853    1.6636872   1.3447156
  0.40517664 -2.472085    1.0936542   1.0528259  -3.4263225   2.8249068
 -2.159606   -1.1658938   0.9398308  -0.18175888 -1.2276502   2.956634
  1.7055273   0.5487037   0.5390644   3.2162962  -1.5523746  -3.3135147
 -4.1180973  -1.8145001   0.12824202  1.4460902   3.225615   -1.3333282
 -1.751519   -3.6212518  -0.93827105 -0.83457375 -2.3054326   3.0081286
  1.7882395  -2.988112   -3.5184135  -1.3348851   3.7552576   2.960692
  0.8574662  -0.2758546   1.8631659  -1.7350962  -3.2218566   1.691145
 -0.02233553  3.6704588  -3.5756567   2.5630498   3.3067985   1.3196077
  1.0315022   1.0927815   3.7039309   3.339931   -3.9510777  -0.108181
 -0.38410974  4.1505203  -0.29013538  1.1533489  -0.7573738   1.7165923
 -3.0993488  -2.7125225   2.4468484   2.6695557  -2.6056612   2.638184
  3.8508062  -3.8978093   2.7557597   2.335288   -0.13075352 -2.3739414
  0.09737444  0.90352774  0.08002758  3.2187529   0.99233484 -2.7809243
 -2.6372423  -1.1703911  -2.777877   -0.3272276  -3.8535235  -4.2803483
  0.2656002   1.0690794  -3.6688004   1.5799532  -2.4617558   0.33586168
  0.7223172   3.6636763  -2.5537076   1.6602983   0.7130914  -2.088414
 -1.5459669  -2.84837   ]"
