gen_SELFIES,gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,0.8703896761372181,2.6699194530160923,1.6820289276699985,0,"[-3.2538824   1.6796212   4.4533257  -1.2607489   3.5168166  -2.0061736
 -3.606083    1.9877219   4.5209365   3.3287997   3.615951   -1.1995511
  0.07887459  4.3605027   2.9689603   3.4887166   3.3582811  -1.650981
  3.8849359  -2.6395218   3.7378354  -3.6200602   3.9934945   0.84653664
  1.2469797  -0.63137484 -4.4525485   3.9675918  -1.9858596  -1.9078145
  4.458094   -0.6287205   2.6331787  -1.7064109   4.576367    2.0109005
  2.4410872  -3.9560976  -0.31954145  2.2222724   0.12621975  3.375843
  3.503717    0.9015837  -0.3142581  -4.4385033   4.1345973   1.3755836
  3.5818667  -0.16565132 -4.3008747  -0.50767565 -3.8751945   3.6761718
  0.55764484  2.963048   -4.4098577   0.8008199   0.937376    3.7915826
  2.2798061  -3.82827     1.2525735  -0.23855877 -3.0047688  -0.73063374
 -3.5412335  -0.22619677 -0.1424222  -3.5875683  -0.16408157  1.5929122
  3.7770896   1.589591    0.8977318   0.19065571  4.0358443   4.1303363
  1.5071402   2.8110876   3.79291    -1.3628724  -3.455161   -3.5373464
 -4.272378    3.448732    0.7227349   2.8817668   0.44102764  3.7054286
 -3.6324618  -1.3428586  -1.7134583   3.5081315  -4.092661   -0.17463493
  2.779879   -4.0528913  -2.261948    1.8880048   0.73071957 -2.1136968
  2.0940938   4.0974164  -0.26661158  0.28424788  4.3877473  -2.3680992
  4.2673993  -2.0807335  -4.3456936   0.00996017  3.2658339  -1.1564481
  3.208403   -3.059884    4.361874    2.0218668  -1.7719848  -4.4375563
 -2.2224596  -2.020269    0.5165992   0.84965897 -1.3161724  -0.8973961
  2.7324839   4.5473685 ]"
[C][C][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],CC(C)CCNC(=O)C1=CC=C(Br)C=C1,0.8937489966068461,1.5715218617682698,2.897223121265961,1,"[ 0.5628953  -0.8570874   2.385943   -1.802613   -0.7308774  -2.8157952
 -2.2065232  -3.7835221  -1.663502    2.3877912   1.748249    0.38340664
 -4.1126723  -2.9750667   2.0098305  -0.6513028  -0.555639   -3.264563
 -3.9262817  -4.236344    1.2919726  -2.4979265   3.5831637  -4.013742
  4.114021   -2.30141    -4.4818025  -3.9946005   3.5684485   3.9198737
  2.3483062  -0.2071352   2.6107235   2.579095    1.7284002  -1.049139
  0.7009344  -0.54619026 -2.4350448   1.0298357  -1.3333452   3.9990335
 -2.077477   -4.2461348  -4.180667    0.25270557  3.858749    4.4484544
 -0.7738068   3.944778   -0.0152812   3.5445037  -1.6656449  -0.924108
  4.010761   -2.5768628   0.67278194  1.6008329   3.013753   -1.2329187
  2.7957125   3.5292268   0.6154814  -2.9614038  -0.41338205  4.067717
 -2.114968    1.5195322  -1.6779382   2.935762    4.485808    0.7012968
  0.9567723   3.5171542  -2.5401874   1.1471777  -3.287457    1.9217715
  1.7397852   3.6612535  -2.1000896   2.5442863   2.6499858   4.221173
 -0.4758582  -0.05084324  0.8274765   4.0504384   3.6851745  -4.498132
 -0.5032029   1.9008808   0.26857567  2.5913548  -2.877118    1.4525571
  3.0849628   2.8013563  -1.5167661  -1.5965476  -2.1443658  -4.092615
 -1.0710983   1.3727574  -4.0970435   1.7717094   3.4877982   4.0916677
 -3.493996    2.1543694   1.0137744  -4.3981314  -2.6659646  -2.37555
  2.2934046  -2.566675    3.7803884  -4.288359   -2.6021802  -1.9248264
 -1.4242041   4.500446   -0.5935211   0.12365627 -4.088584    3.422696
 -3.1194506   2.0974212 ]"
[C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1],CCOC(=O)CCCC1=CC=CC(Br)=C1,0.767649244478912,1.6842045473753462,2.154041675019214,2,"[ 2.355289   -1.0641401   1.6508732  -2.578412    0.39606667 -1.7974656
  3.2139235  -0.4494629   2.9712353   3.0493612   3.7687497   2.334456
 -4.0252023  -4.404248   -0.3592391  -3.9427311   2.680914   -1.4806077
  1.662921    0.98863745 -2.9253035  -3.746615    2.5571442   1.6620064
  1.3245692   3.3877635  -2.5961008   2.1573048   2.2792034   3.4799628
 -3.10768     3.9305387   0.2844906  -0.6167915   0.5221133   2.6568918
 -4.4869113   0.94866323 -4.259895    0.95264006  2.3134985  -2.3329375
 -1.1262186  -4.5314894  -3.6388683   2.0996647   3.3688798  -1.8107419
 -4.188631   -1.1619465  -2.9749885   2.5830226  -0.93427444 -3.5570598
 -3.7837915  -4.0834665  -2.5306566   3.83958     0.67852306  3.5664592
 -4.061732    4.0473275   2.593216    2.9731226  -0.20228624  0.7196746
  0.43912745  2.2043147  -2.4899557  -1.9924555  -2.923742    0.28900433
 -0.97218204 -1.8639624  -1.621074    1.2941704   3.6175647   4.417973
  1.6467891  -0.85787034 -3.4022388   4.24674    -2.7243848  -1.68086
  1.3378472   3.7672763   2.4730515  -1.0632536  -4.176676    3.5935836
  0.20804834  1.314847    4.4328895  -2.452235   -0.71118736  3.5222964
  2.5391445  -3.3352478   0.14849663 -0.9225497   0.9291153  -0.8931842
 -2.218348   -2.1114113   0.26334    -2.7247403   0.70133543  0.9616556
  4.597119   -3.4145772   2.1224666  -3.0274665  -2.1224642   4.1357026
 -3.1937838   2.2108755  -1.9105814   3.7489448   3.8848395  -3.7229247
  1.0463715   3.0336924  -3.889134   -0.39710474 -3.275165   -0.8253281
 -3.1598864  -4.2293572 ]"
[O][=C][Branch1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][C][C][O][Ring1][Branch2],O=C(C1=CC=CC=C1C(F)(F)F)N2CCC3(CC2)OCCCO3,0.7947347274810216,2.827592193005618,1.1460814443994902,3,"[-2.4574187  -0.4924059  -2.582879    3.2050538   3.3020625  -2.948937
 -2.7367222   0.5265498   2.97791    -0.02693462 -4.0103908  -0.03040695
  1.2536578   3.7759643  -1.4908614  -3.1815882   2.6734476   2.7335176
  2.907558    4.3680024   2.8973885  -3.510463    0.18974257  2.787602
  2.7956262   2.0083308  -0.24946404  1.8001099   0.4552207   1.5086837
  3.7891974   0.7409816  -3.5175      3.7739987   2.9790668  -0.96356606
 -2.6336749   4.480927    3.8566308  -0.04117727  3.131878   -4.108812
  0.9516778   2.8441987   2.7451644   4.0841155  -3.9482305   1.1114597
 -2.2211149  -1.2845635   3.5147662   0.63417244  3.9340663  -1.053978
  1.8519678  -3.9725437  -1.3619616  -1.4940002  -0.7798135   2.4106789
  4.372212   -4.276062   -2.9095268   1.318543    0.04735231 -1.8718686
 -4.099098   -4.4035473  -2.4994965   1.8682437  -0.0756917   2.341055
  2.769002   -3.3471372   0.782341   -2.520525    2.2461996  -3.9135644
  2.2198763  -1.8254592  -2.941876   -3.636201    2.4560456  -4.1937656
  0.24511957 -0.05284071 -1.828424   -1.8081439  -2.2760806  -2.8174748
 -0.9603751   4.320415    0.14345217 -4.089916   -1.7666118   1.5653605
 -0.82917595 -4.448676    0.94972944  1.1740999  -2.918301   -1.1600468
 -1.8473413  -3.063912   -3.095903   -1.7900298  -3.192309    3.4127183
  3.803842   -3.2931507  -1.2664592   1.0301833   3.2071977  -2.8335161
  2.663494   -2.1568105   4.1884675  -1.9232881  -1.0961549  -3.1176157
  0.3654914  -2.4996667   0.514822   -2.1825528  -2.2027106  -2.1482987
  2.854599    3.35191   ]"
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)C=C1,0.8343996693339009,1.8350824303164899,2.336915916353014,4,"[-4.298998    2.7735367   1.3245311   2.319994    4.609366   -2.080264
 -1.5314982   3.7801433   4.2369485   0.40211535 -4.4386754   2.9751463
  1.7391548  -1.2427263   1.713665   -1.9300063   1.7901201   4.0558276
  0.90185547  3.5039191   2.8895183  -1.6850984  -4.02981     3.5906768
  0.93113375  1.1916189  -0.06866837  2.622366    3.0743918   2.0055175
 -0.13876915 -4.2632627   3.4029632  -4.1895995  -4.397382    1.8539343
 -0.20373678 -2.159812   -3.2330074  -2.3947759   1.3299437  -2.6324453
  1.2718244   1.4583106   0.5899205  -3.4738579   0.21039152  1.3409591
 -0.6166222   0.22293568  1.3289089   3.7246947   4.0494685  -2.7548118
  0.8666067  -1.488112    4.004535   -3.1908429  -1.683898    3.9478126
 -0.54995584 -2.7677202   3.485826   -2.1218612  -0.41549158 -1.4566953
 -0.46142387  3.9082513  -0.5712373   2.424261    2.9096317   1.8325491
  1.6565146  -0.36804914  4.16587     3.3346744  -0.7621074   4.5954976
  3.6210113  -1.3939285   4.517856    3.4778705  -4.5016146  -3.0015054
  2.0745935   3.8238864  -0.29569006 -3.7894986  -1.6020079  -2.4941614
  0.31850576 -0.9319868  -1.0625017   3.6347957  -4.2625227  -3.9949954
  3.2585392   1.9286666   0.06507778 -3.2851338   0.86534643 -3.1308112
  0.89115334  0.6588106   3.1471076   3.5476136   2.5536408  -4.301709
  3.3587227   1.4369793   3.2668953  -3.6820447  -3.3880205  -0.05303717
 -1.994271    4.0031543   0.8951235   3.4277573   4.182073    4.061545
 -3.1666214  -2.988741    3.9004235  -2.3892741   0.8163967   3.345663
 -3.847815    2.387147  ]"
[C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],CCCCCCNC(=O)C1=CC=C(Br)C=C1,0.7917071006890373,1.4969546291944855,2.461580874250701,5,"[ 0.8320856  -0.34551764 -2.4103775   2.0531254  -2.2425468  -2.6207352
 -0.8755717   3.9727464  -4.3740616   3.6902013  -3.0451696   4.5336566
 -4.4997687  -0.5676465   0.9130721   2.3792133   4.551313   -4.3343525
 -4.502541   -4.117617    3.7430234   3.7080703   2.6506186   3.4251218
  0.02992249  2.8937125   1.5929551  -1.3129344  -3.261203    2.1220336
 -0.77825665  1.5285225   1.6097536   0.3830986  -3.522575    0.4563017
  1.5413423  -2.413915   -3.922975    0.48770905  0.11847115  1.4817691
  1.0627313   3.3682551  -1.4097633  -0.46043968 -4.046095    1.4355588
 -1.5606613   2.722682    0.7556896   0.97490835 -2.1277673  -4.246905
  1.212285   -3.9100957  -2.9182582   2.2463822  -3.2656136   1.0814004
 -1.2457407  -3.7920566  -1.8039389   0.8258724   3.6965995   1.7980256
  2.8355975   2.5725398   3.613007   -2.86905    -2.2597387   1.0693607
  2.993558   -0.12214851  2.5131178  -2.5196238   2.8440366  -0.4141078
 -3.1781955   0.3772807  -4.502726    2.2127895  -0.57490325 -0.92804193
  2.0710826   0.08437347 -2.4663308   3.80129     0.7979398   3.0975666
 -0.0598979  -2.766962    3.1142883  -0.2866845   0.2257328   4.1408467
 -1.2184837   4.0412335  -3.4029794   4.4368644   1.4270601   3.2595186
 -4.049275   -4.3172975   2.3437977  -1.0721667   4.104011   -3.8167481
 -3.0902386  -4.410829    3.6532702   2.3954344  -0.1735301  -1.7012215
  3.507279   -1.1290317  -0.45932865 -2.9419568   0.91585636  4.1104856
 -2.9751687  -4.3048143   0.35188293  1.5347514   2.6185145  -1.2665608
  2.79911    -1.729471  ]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring1][=Branch2],CC1CCCCC1NC(=O)C2CC(=O)N(C3CC3)C2,0.8430676960877221,3.1148138662050346,1.100524614233576,6,"[ 4.3736205   3.627334    3.186243    1.2902188  -4.3403144   3.264132
  4.5999675   2.7704825   0.82612514  1.9028683  -2.3095553   2.7180872
 -0.49252748  1.4740267  -0.52835655 -2.4626696   4.3996625   3.3375835
  2.8118396   3.194652   -3.6585872  -2.4767888  -0.29034185  4.3305993
 -0.15246439 -4.2239785   2.801355    4.5073514   1.2791562  -0.509892
 -2.1893892   0.40802383  4.542522   -1.4941242   1.6877828   0.7563529
 -2.495671    3.5196834   0.74842405 -2.8293848   4.313108    1.6764469
  1.8815427   0.35682726  3.6447778  -2.9190383   3.9234452   2.5486555
  3.125101    0.19742489  2.0047293  -3.753344    3.06957     4.1662955
 -0.4244299  -4.5445156   4.194471   -2.5697865  -2.533553   -2.0478196
  0.84906626  1.7155786  -1.7372417   0.03926277 -1.8024864  -3.5666635
 -0.4351349   2.131363    3.3856926  -1.5821755  -0.72264314  4.387671
  1.2677588   4.5331836   1.0238533  -4.3124824   2.1643467  -2.3626554
 -3.816746   -3.376355    2.1586738   2.524857   -2.7344952  -0.6722276
  4.2023168   1.9267893  -0.38506937 -0.5749941   2.8384185  -1.6421316
 -3.9427843  -2.320239   -2.318648   -1.6953561   1.1163492  -2.6421285
 -0.232378    3.3953571   3.6649384  -1.3817852   0.5389533   0.33137226
  0.5661311  -1.3659978   1.0821872  -0.9531083  -3.1168542  -2.3108442
 -3.1132646  -3.247111   -4.130584    4.5067544   4.5592017  -1.6042292
 -3.2137945  -4.269605    3.2418313   0.20493174  2.5265083   1.5291748
 -1.0327778  -0.6568413  -2.1542034  -2.8091788  -2.8141215  -0.6044383
 -0.09812069 -3.5168452 ]"
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N],CC1=CC=CC=C1CNC(=O)C2CC(=O)N(CC3=CC=CC=N3)C2,0.9159237848068116,2.4747974133709167,2.1048215106631414,7,"[ 4.1939054   3.8713927  -3.2601638  -1.1572077  -1.9430037  -3.8721225
  3.8837485   0.19920683 -0.87673116  2.4472914  -0.38565588  3.266932
  0.90273285  2.7973428   2.4079933   4.120582    1.6466093  -4.1593347
 -3.938074    0.18548012 -0.45037746 -4.0259466  -3.4043539  -4.5374885
  3.7086425   0.41332626  4.565763   -3.240347   -3.9543662   1.523788
  4.1687684   2.23915    -0.20924139  0.5380449   0.9146404   1.6688318
 -3.9052644  -0.11739874  1.2348285  -4.0654235  -2.6044362  -3.693221
  2.0268373  -0.1890707  -1.8465705   2.5141459  -0.45077038  2.140913
  1.6952839  -1.0787029   1.2172575   3.958633   -2.4890819  -4.322202
 -3.953446    1.7850394  -3.9648669   0.9316478  -4.081138   -4.0229855
 -1.1287353   0.21285868  1.1666512  -0.22100735 -1.9932013   0.16010904
 -2.173251    1.6651745   4.0068088   2.5715637  -1.8712697  -1.9339712
 -1.5097895   0.29742146 -1.4397154   3.7841115   1.3055     -3.556435
 -4.4237876  -2.9466505   2.1475472  -1.2174981   0.6178627  -1.58691
  3.578157   -1.8328187  -1.3829572   1.4096346   0.05678511  2.1109228
  0.8813257  -1.2043557   1.8186097  -1.1186485   3.7316203  -1.1307182
 -3.5842125  -3.900492    1.4097843   2.826892    0.12159109 -4.049931
  2.1087751  -2.421588   -2.467489    3.2570758   1.5068326   0.32932806
  0.4821868  -0.5552101  -1.9720876   0.3183689   2.9246063  -1.0512927
  4.423945   -0.01875973  0.33796978  4.4935613  -2.0910904  -1.526484
  0.6871643   1.8596663   2.4251099  -0.19957352  2.7411451  -3.0945194
 -3.4333022   0.26405764]"
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][=Branch1][C][=O][NH1][Ring2][Ring1][Ring2],CC1=CC=C(C(=O)NC2CCC3=CC(F)=CC=C32)C(=O)[NH1]1,0.8890601376921574,2.7047873693176303,1.7405133191431563,8,"[-3.607174    4.1832547   4.5902553   2.8850636   1.2507601  -1.8446755
  4.0473285  -1.5870697  -1.9380527  -1.9961932   0.0280118   2.637566
  0.01166773 -0.30675602 -0.03658628  3.4723954   2.7102842   0.5582566
 -1.3719203  -3.1750011   1.4953837   4.1162868   4.2419868  -0.6798551
 -3.2804537  -4.396368    0.99460554 -4.1512904  -3.1064944   3.3951106
 -0.07568598 -0.67437196  1.177248    2.3719807  -3.8257177  -2.004397
 -0.5973909  -0.96269727 -2.6358938  -4.147997   -1.9668953   4.197614
 -4.384422   -1.9743397   3.3113437  -1.5529251  -2.9306297  -2.5250192
 -2.8643878  -2.891198    3.6847663  -4.266591   -1.0447865  -4.544822
  1.9152069   4.4610276  -2.4865339  -1.2318485   4.025766   -0.593009
  2.262043   -2.4050288   2.7879305  -0.7422652  -2.6615665  -0.06597424
 -4.520947   -3.515945   -4.4181743  -1.9868758  -0.34269762  2.1338816
 -0.49323893 -3.7087598   4.2859464   2.7659926  -1.402961    1.9294691
  4.38681    -3.4556417   0.07551289  3.2496634  -4.391725    1.9576731
  3.7700677   2.4129434   4.1041503  -2.9375973   4.476394   -2.4326222
 -4.0391273   4.542455   -1.5421114  -1.0481482  -0.2118864   3.7698588
 -0.17085648 -1.8472228   4.459515    0.6738858  -4.147052    4.2257047
 -2.7648795  -2.4188418   2.6395884   4.2475085   3.5854688  -2.1616125
 -3.152852   -4.2374697   1.8040686  -2.7740078   3.115697   -0.8258703
 -4.476201   -1.0007844  -3.0882044   3.137474    4.170345    1.4061985
 -3.62537    -1.1477566   0.4765463  -0.5760567  -4.1711693   0.5399709
  1.9548535   2.590757  ]"
[C][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCCC(C)C3)CC2)C=C1,0.8368272761994737,2.3104489970813216,1.8736873839160468,9,"[-1.3337493   4.335117   -1.5633059  -4.0427113   0.13291836  1.9241219
  0.67977524 -0.8672459   4.026282    2.5816736   3.944899    2.0756865
  1.8370891  -4.337641   -0.90149117  0.6974559  -0.8566017   1.4011369
 -3.5083776   2.1705785   2.76583     2.342845    2.8893375  -3.3473701
 -2.2145498  -4.308035   -1.3305304   4.5195765   0.31143236 -0.50129366
 -1.5225644   2.187726    0.12294197  4.1133285   1.6854115  -0.96066785
  2.4358969  -3.5790715  -4.225919    3.8168225  -2.772221   -2.2772095
 -0.782429   -0.5611396   3.575871   -4.5470805  -2.5352018  -2.5464754
  1.1161246   4.009269    4.502462    2.2063527  -3.2859044   1.5606737
 -2.0426147  -1.6673479   4.595034   -1.1604342   1.8735085   1.9406466
  4.232656    3.1343122   0.6268401   4.397839   -2.2358224   0.02509546
  3.7495074  -1.3675754   3.7213178   0.65999746 -3.412714    2.440217
  0.62302256 -2.8104339   3.1221495   1.2861643  -4.1234913  -3.8012238
  0.4954939  -0.8248303   2.0657544   4.1865344  -1.0463035   2.6583815
  2.624662   -2.236765   -2.9210835   4.1202073  -3.7244768  -0.41755533
  3.3848796  -1.6211851   3.9052339   3.0495129   0.17082691 -1.158634
  2.6463308   4.3502192   2.785697   -0.25713778 -3.5647798   2.7006493
 -0.4051509   3.2034345   3.559957    0.7569299  -0.98026586  3.2806764
  4.1732154  -2.9686174  -0.36622143  1.9556551  -2.723053   -4.30127
  3.4309998   1.6611099   0.7285104  -1.3794038   3.1845078   2.1212668
  0.44153118  0.57132053 -2.9885476   3.826778    0.56984234  3.6377368
 -2.0568132  -3.4135242 ]"
