gen_mol,SMILES,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
[N][C][=C][C][=C][Branch2][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][P],NC1=CC=C(OC2=CC=CC=C2C(F)(F)F)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001D600706A50>,4.079900000000002,0.8182632655923443,1.795858195222685,2.2954581327390366
[O][=C][Branch2][Ring1][Branch1][C][C][C][=C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=Ring1][N][N][C][C][C][Ring1][Ring2],O=C(CC=1C=CN(C2=CC=C(F)C=C2)N=1)N3CCC3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706B30>,1.7862,0.8424559877843206,2.034315610191184,2.177964328730419
[C][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][Branch2][C][=N][N][=C][O][Ring1][Branch1][=C][C][=C][Ring1][O][C],COCC(=O)NC1=CC(C2=NN=CO2)=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x000001D600706AC0>,1.6299199999999998,0.8880158449385441,2.1943086386615978,2.2457705860311226
[O][=C][Branch2][Ring1][=Branch1][N][C][C][N][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=N][O][Ring1][N][C][=C][C][=C][N][=C][Ring1][=Branch1],O=C(NCCNC1=CC(C2=CC=CC=C2F)=NO1)C3=CC=CN=C3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706BA0>,2.717600000000001,0.6809133968560784,2.3104818149790294,1.094085169301363
[O][=C][Branch2][Ring1][=Branch1][C][C][=C][S][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][Ring1][N][N][C][C][=C][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][NH1][Ring1][Branch2],O=C(CC1=CSC(C2=CC=CC(F)=C2)=N1)NCC3=CC(=O)[NH1]C(=O)[NH1]3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706C10>,1.1846999999999996,0.6349539382884294,2.459714724800694,0.715054966641453
[C][C][Branch1][C][C][N][Branch1][=Branch1][C][C][C][C][O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2],CC(C)N(CCCCO)C1=CC=CC(C(F)(F)F)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001D600706C80>,3.692700000000003,0.8002798004355048,2.2559919299498556,1.7454070722276684
[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],CCOC1=CC=CC=C1S(=O)(=O)N(C)C(C)C2=CC=NC=C2,<rdkit.Chem.rdchem.Mol object at 0x000001D600706CF0>,2.862000000000001,0.8209690544223875,2.589510917387326,1.5153343547246116
[C][C][C][Branch2][Ring1][=Branch2][N][C][C][=C][C][=N][C][Branch1][=N][N][C][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][=C][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],CCC(NCC1=CC=NC(NCC2=CSC(C)=N2)=C1)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706D60>,4.699520000000003,0.6168592267805113,2.7230967728494253,0.36119936105313144
[C][S][C][=N][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=N][N][Branch1][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][C],CSC1=NC(OCC2=CC=CC=C2)=C3C=NN(C)C3=N1,<rdkit.Chem.rdchem.Mol object at 0x000001D600706DD0>,2.6642,0.5449607813732601,2.271798288760138,0.45300561810616236
[C][O][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][C][=C][Ring1][#C][N][C][=N][N][=N][Ring1][Branch1],COC1=CC=C(C(=O)N2CCC(O)CC2)C=C1N3C=NN=N3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706E40>,0.26779999999999987,0.8744364191283817,2.2565277527911523,2.115654342850756
[O][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][C][Branch1][=Branch2][N][C][C][O][C][Ring1][Branch1][=O][=C][Ring1][N][C][C][C][C][C][C][Ring1][=Branch1],O=C(NC1=CC=CC(N2CCOC2=O)=C1)C3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706EB0>,3.1620000000000017,0.9290638716652236,2.013232018918929,2.632087339407189
[C][C][C][C][Branch1][C][N][C][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][Ring1][S],CCCC(N)C1=CC=CC(C(=O)NC2=CC=CC(Cl)=C2)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001D600706F20>,4.3922000000000025,0.8602037872717833,2.2380476039982025,2.062971332360714
[O][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][N][Ring1][O][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2],O=C1C2=CC=C(F)C=C2N=CN1CC3=NC4=CC=CC=C4O3,<rdkit.Chem.rdchem.Mol object at 0x000001D600706F90>,2.7251000000000003,0.5702497724202907,2.1618132610329113,0.6894356010685425
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C][Branch1][=C][C][=Branch1][C][=O][N][C][C][C][C][Branch1][C][N][=O][C][Ring1][=N][=O][C][=C][Ring2][Ring1][Ring2],COC1=CC=C(N2CC(C(=O)NCCCC(N)=O)C2=O)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6006D7040>,0.03969999999999996,0.42164725088488514,2.669686957740417,-0.5614507033159915
[C][N][N][=C][C][Branch1][=Branch2][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][N][NH1][Ring1][#C][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2],C1NN=CC(SCC(=O)NC)=CC=C[NH1]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6006D70B0>,-0.0007000000000000894,0.6335439936325986,4.504033327469251,-1.3363133593062573
