gen_mol,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
CCCCn1nc(C)c2cnn(-c3ccccc3C)c(=O)c21,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D200>,2.9991400000000015,0.7434158966956597,2.3030578485018935,1.4140216349764048
CCNC(=O)N1CCN(Cc2noc(-c3ccc(F)cc3)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D0B0>,1.7227999999999999,0.9221036467160999,2.1508802956288147,2.459637937951685
Cc1ccc(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D120>,1.8851200000000001,0.9033220295166853,1.950361389797031,2.5662487577863953
CCn1cc(C(=O)Nc2ccc(C)c3cnccc23)cn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D430>,3.011920000000001,0.8019233389220779,2.2411890050475556,1.7684276895628344
Cc1nn(C)cc1CNc1cnn(-c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D4A0>,2.52632,0.7898706516202297,2.2548295884948857,1.694523669606263
CCOc1ccc(S(=O)(=O)N(C)Cc2nc(C)no2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D510>,1.90584,0.8062017747717023,2.2641187418021413,1.7668901320563704
Nc1nc(-c2c(F)cccc2F)cc(-c2ccccn2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D580>,3.0660000000000016,0.7851141109979608,2.2326228512014,1.6929477037884038
Cn1cc(C(=O)N2CCc3nc(Cc4ccccc4)[nH]c3C2)cn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D5F0>,1.9324999999999999,0.8014201854030432,2.528942474319688,1.4781584526955278
O=C(Nc1ccccc1Cl)c1ccc2c(=O)n3c(nc2c1)CCC3,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D660>,3.248400000000002,0.7791364026745352,2.0236582220502193,1.8720237913224569
CN(Cc1ccsc1)C(=O)C1COc2ccc(F)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D6D0>,3.0969000000000015,0.8718731440809673,2.828757460582297,1.5306082598225395
C=CCNC(=O)CN1CCN(C(=O)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D740>,0.7465999999999999,0.8130552112198731,1.8276136204321674,2.2376624356671986
Cc1cccc(NC(=O)c2nn(-c3ccccc3)ccc2=O)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D7B0>,2.1882199999999994,0.8044063880426721,2.127194318428378,1.8948376217849825
Cc1occc1COC(=O)CCC(=O)c1ccc(F)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D820>,3.5725200000000026,0.6044505600518328,2.269182877993819,0.7530699222653454
COc1ccc(-n2nnnc2SCC(=O)Nc2nncs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D890>,1.2531999999999999,0.6626128579848483,2.281921173662697,1.031143116261544
Cc1ccccc1SCC(=O)Nc1nc(C)c(C)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D900>,3.7991600000000023,0.8715596594625673,2.0197168680528197,2.3380814292600167
CCNC(=O)N1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D970>,1.5336999999999996,0.8790325887744512,1.6279606922641054,2.7672022516081505
Cc1noc(C)c1CN1CCOCC2(CCC(Cn3cncn3)O2)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D9E0>,1.3331399999999998,0.8254745961775846,4.21034158707665,-0.08296860618872692
Cc1ccnc(NC(=O)COc2c(C)[nH]ccc2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DA50>,1.40424,0.8816356811987319,2.436145740446383,1.9720326655472764
COC(C)C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccs1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DAC0>,2.9200000000000017,0.9276687602455467,2.6462100830541733,1.9921337181735606
CCC(C)C(NC(=O)c1cn2cc(C)ccc2n1)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DB30>,1.9602199999999999,0.8570426814756689,3.0654066329524428,1.2198067744259014
CNc1snc(C)c1C(=O)Nc1ccc(F)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DBA0>,2.8932200000000012,0.9101062180059172,2.2967695016851444,2.2537615883444415
COC(=O)C1Nc2cc(F)ccc2CC1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DC10>,0.43679999999999974,0.7480926516724931,3.354858356388684,0.3856049019737813
CCC(C)C(=O)NCc1nc(Cc2c(F)cccc2F)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DC80>,2.600900000000001,0.8903452595805854,2.8223351292410452,1.6293911686618818
CCC(=O)Nc1ccc(C)c(NC(=O)c2c(C)[nH]c3ccccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DCF0>,4.385540000000002,0.6615031200216819,1.9551826647480706,1.352332935360339
N#Cc1ccc(OC(=O)CCn2c(=O)[nH]c3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DD60>,2.19698,0.5909444285290222,2.1374027100367705,0.8173194326083406
CCN1C(=O)Cc2cc(C(=O)N3CCC(C)CC3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DDD0>,2.4677000000000007,0.8377081576951434,2.1434673492457286,2.0450734392299887
C=CCNS(=O)(=O)c1cccc(C(=O)Nc2nc(C)cs2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448D190>,2.16812,0.7908218507320612,2.1836204568084465,1.7704887968518594
O=C(c1cscn1)N1CCCCC1c1cc[nH]n1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DE40>,2.2336,0.9024150379246827,3.499067408377166,1.0130077812462472
NC(=O)C1Cc2ccccc2CN1Cc1nc(-c2ccccc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DEB0>,2.1487999999999996,0.7900069762425153,2.6190742227967387,1.3309606584158375
Cc1nn(C)c(C)c1CCNC(=O)C1CC(=O)Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DF20>,1.8216399999999995,0.899708750888362,2.8140991355293536,1.6844446189124564
Cc1cc(F)ccc1S(=O)(=O)N(CCC#N)Cc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED448DF90>,2.633700000000001,0.8143279648044313,2.3232727056661417,1.7483671183560148
Cc1nc(-c2cccc(NC(=O)C(C)Cc3ccccc3)c2)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B040>,3.5974200000000014,0.7543684981515266,2.4950268448090434,1.2768156459485898
COc1ccc(OC)c(C(=O)Nc2nc3ccc(F)cn3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B0B0>,2.1379,0.7976712246565597,2.267980719719395,1.7203754035634038
Cc1cc(NC(=O)CN(C)Cc2ccc(O)cc2)n(C)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B120>,1.5046199999999998,0.8745762414285834,2.1176560872756713,2.2552251198672453
Cn1cc(COC(=O)COc2ccc(C#N)cc2)cn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B190>,1.4139799999999998,0.7683685544352301,2.1234178196829365,1.7184249524932138
COc1ncccc1CN1CCN(C(=O)CCCc2ccncc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B200>,2.1523000000000003,0.7625107812756853,2.169304185819936,1.6432497205584906
CC(C)(C)Oc1cc(CNC(=O)c2ccc3c(c2)OCCO3)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B270>,2.9601000000000006,0.9249725953835708,2.2729944647790266,2.351868512138827
Cc1csc(CSc2ccc(C(F)(F)F)cn2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B2E0>,4.157620000000002,0.7938763710763184,2.4473335798380695,1.522048275543522
Clc1cc(Cl)c2c(c1)C(C1CCCO1)NCC2,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B350>,3.359200000000002,0.846004741991943,3.4999638293487854,0.7300598806109297
Cc1cnn(-c2ccc(C(=O)N(C)CC(=O)N(C)C)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B3C0>,1.3409199999999997,0.8559587959246564,2.2078456648790645,2.0719483147442173
CCCOc1cc(CNC(C)=O)cc(C(=O)OC)c1O,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B430>,1.6037,0.7736562824003014,2.105020923596566,1.7632604884049408
CCC1CCN(C(=O)NCc2nnc(-c3ccccc3)o2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B4A0>,3.068200000000002,0.9411745867719868,2.1277866156833625,2.578086318176572
CN(CC(=O)c1c(N)n(C)c2ccccc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B510>,3.079600000000001,0.7520893345045939,2.2205079725713723,1.5399386999515974
Cc1cc(C)c(C)c(OCCCC(=O)N2CCNCC2)c1C,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B580>,2.5110800000000006,0.8499621545555462,2.297730923391045,1.9520798493866867
Cc1cc(-c2cc(N)n(-c3ccc(F)cc3)n2)ccc1-c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B5F0>,4.631020000000003,0.5893315673311396,2.187766720232892,0.7588911164228058
C#CCCN1CCN(C(=O)NC(C)c2cccc(C(F)(F)F)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B660>,3.116900000000002,0.8445397937913851,2.7744352435508493,1.4482637254060764
COc1cc(NC(=O)COc2ccccc2F)ncn1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B6D0>,1.6417999999999997,0.8990232016986366,2.0010421111809116,2.494073897312271
NS(=O)(=O)CC1CCN(C(=O)Cc2ccc(Cl)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B740>,1.4096000000000009,0.9059543648180486,2.1054595355515335,2.42431228853871
CSc1ccc(Cl)cc1NC(=O)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B7B0>,4.375700000000002,0.8473577715382907,1.9973338895328645,2.239454968158589
CCC(Sc1nncn1-c1cccc(Cl)c1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B820>,2.2767,0.8590904563005064,2.840338952034587,1.4551133294679452
CC(C)n1cnnc1SCc1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B890>,3.913800000000003,0.8019454311687073,2.2089954279944024,1.8007317278491346
COCCNC(=O)CCCn1sc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B900>,1.6057999999999997,0.7891924433980879,2.339009722516945,1.6069524944734948
CC(=O)c1cccc(NC(=O)C(C)Sc2nnc3ccccn23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B970>,3.0512000000000015,0.570514024450068,2.5383872323754417,0.3141828898748984
Cc1cccc(C(C)C)c1NC(=O)NCCCc1c(C)noc1C,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492B9E0>,4.477560000000003,0.7679803743733773,2.239308328465542,1.6005935434013443
COCCn1cc(C(=O)N(C)C2CCCCNC(=O)C2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BA50>,2.418499999999999,0.8938004178914358,2.936415304665765,1.5325867847914143
Cc1ccccc1CNC(=O)C1CCCN(c2cnccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BAC0>,2.31782,0.9413468342198609,2.517020800265179,2.1897133708341254
CC(C)CCNC(=O)Nc1nnc(-c2ccco2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BB30>,2.965700000000001,0.8820033644121513,2.325859199934774,2.084157622125983
CCOC(=O)CNC(=O)c1nccn1-c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BBA0>,1.4736199999999997,0.845240035619357,2.222075954200095,2.0041242238966896
COc1ccc(C(=O)NCC(=O)NC(C)C)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BC10>,0.9581999999999995,0.8134043978839813,1.6669157953914393,2.400106194028467
CCCOc1cccc(-c2cc(C(C)=O)c(=O)n(C)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BC80>,2.4387000000000008,0.7920158420000836,2.106538580644372,1.8535406293560457
COC(=O)Nc1ccc2c(c1)CN(C(=O)c1cccnc1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000026ED492BCF0>,2.4584,0.9245250152140962,2.0730034093374705,2.5496216667330103
