gen_SELFIES,gen_SMILES,gen_qed,gen_sa,obj,iter,z_value
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CC=C3)C=C2,0.9298337992114006,2.0874342026685735,2.56173479338843,0,"[-0.7362757   1.1418004  -1.7811623   2.6440067   0.39344788  1.702745
  0.26820374 -0.3924923  -2.8008485  -0.8488853   1.0579858   2.133319
  1.3580127   2.959136    0.8494892  -2.3173242  -1.6109042  -2.2350442
  0.00748968  2.630083   -0.610445    0.91372013  0.37274647 -3.428841
 -3.4829202   4.0555496  -1.7226365   0.9456301   1.4962325  -2.2668505
 -2.146255   -1.0984535  -2.6752057  -1.4094646   1.135819    0.6344094
  0.65766287  2.6937366   3.28869    -2.7622018  -1.8056724  -3.8735127
 -4.091306    0.00818777  1.3053536   1.2637019  -3.0833302  -1.7753286
  0.8600397  -3.9651992   3.2869096  -4.0908017  -1.7900078   0.20086432
  0.8884678   1.2513618  -3.9715347  -1.4385974  -0.58073115  0.49853563
 -3.9681547  -2.1566374   0.6397562   2.623869    3.462101    0.7760763
  3.816661   -2.403042   -2.7059925   3.5769796   0.11032581 -2.3083608
  3.7709112  -3.5867715   1.0961013   3.0671358   2.5276003  -0.9286666
 -2.7947173  -4.2343535   3.436831    4.19123     4.1054926  -2.7111893
 -0.5804393   3.1275148   0.9873376   2.675241   -0.9630165  -4.099086
 -3.3574688  -3.7030497   2.4827251   1.0163298  -0.7341869   1.1042829
 -2.2245169  -2.810772    2.5042706   1.6237411   3.1360364  -0.4299984
  1.0010948  -2.317716    4.1023245   2.1099753  -1.276298   -3.7897787
  3.5677438   3.5379186  -2.3258817   0.3905983   3.4954076  -0.28566742
  1.9052997  -1.2961082  -0.9533148  -3.0719795  -0.34787178  2.7834468
  4.0270224  -0.5803406   3.8051004   0.97100973  0.42869568 -0.97812295
  1.3396273   2.578652  ]"
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1],CC(C)CC(=O)NCC1=CC=CC(Br)=C1,0.8944334727238673,1.716511355201666,2.75565600841767,1,"[-2.8561196   0.28859377 -3.6480937   3.374024   -0.6418495   2.3114233
 -0.6593578   1.0639033   2.8039532   1.4870114   3.618957    3.755126
 -3.5803785  -3.1038756   2.5671244  -2.0559812   2.7789407   1.601058
 -4.009403    2.756023    2.9786906  -0.6305976  -1.0615757  -1.794611
  2.2344227  -0.37678576  2.533008    3.011311    3.4548244  -3.3793993
 -3.776589    1.2791896  -3.7121212   1.001854   -2.072066    4.183279
 -0.76904964  0.480834    3.7149124  -0.04925013 -3.442768   -3.831114
 -0.3511834  -2.2347825  -3.3653135  -3.8678684  -4.2283025   2.0264645
  0.6941004   1.3305535  -3.1324258   0.12138081  1.8861523  -2.3715062
 -4.025012   -1.1862199  -0.81946325 -0.27931166 -0.10193539  2.6346397
 -4.151684    2.1321392   1.5965157  -1.5724058   0.4937358   3.723713
  1.6851873   3.3916545   1.4339814   0.794847    0.39689302 -2.193543
 -0.25305223  2.0441537  -2.963397   -0.27944756 -2.5748022   2.6186967
 -2.3513806  -2.864725   -3.951857    0.34724474 -0.50722384 -1.5406191
  1.2893724  -0.4957993   2.1515226   4.227833    0.69450045  0.76760054
 -1.0271931  -0.8996937   0.82125235  1.5061722   1.243403   -2.7112675
  0.04449415 -0.5426142   3.7848234   2.5045242  -0.97126985 -0.2201004
  0.5454006  -4.2102723   0.53003836 -3.003361   -2.2046804  -2.9419818
 -2.0265582   3.976468   -2.2963767   1.0607929  -0.76146436 -2.4811366
  1.3650155   0.87260914  2.4772968   1.7929802   1.2728376   1.8956299
  2.243289    2.1687255   2.7588534  -1.0032461   0.48606348 -4.312432
  1.5294862   3.4244728 ]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][=Branch1][C][Branch1][C][C][C][C][Ring1][=Branch2],CC1CCCCC1NC(=O)C2CC(=O)N(C(C)C)C2,0.8483891586313488,3.1571935469016967,1.0847522462550474,2,"[-3.206954   -0.52478886  0.73486805  0.14831257 -3.285203   -2.3256674
 -0.48878598  1.6322517   0.5715208   2.9562721   1.2085052   3.6019092
 -1.0235865  -3.0617383  -2.0195863   0.29749012  2.7442532   0.8421798
  1.9367313   2.8235998   2.904409    1.1221156   2.8245459  -4.068614
 -1.5759628  -2.2426608  -1.0148404  -2.2699695   3.9484797   2.1653614
 -0.6657615   1.0050149   2.0850196   2.4967027  -3.5774984   1.6980042
  4.039565   -2.0524004  -4.076612    3.994917    4.0883837   4.0072927
  1.6169105  -3.2619033  -4.183885    1.1909909   3.3472528   2.1987386
 -0.24028826  3.1398268  -4.113677    3.795187   -2.7851868  -3.7481916
 -2.5166368  -3.3011794  -3.9638455   3.8572006  -1.2276702  -0.50691175
  0.25796366 -4.135313    2.545813   -4.3493094   0.7967763   1.8567438
 -2.9963124   4.1156206  -3.3917108  -0.44833922  3.9735384   1.4098291
 -4.3026295  -1.0127261   3.196857    3.833787   -3.674639   -1.3576875
  0.3714924  -2.612412   -2.3871222   2.116056   -3.3518898  -2.6786966
 -1.4256089  -1.4353399  -1.0232425  -2.3550642  -1.7898064  -3.453903
 -2.7999163  -2.4889584  -3.198896    0.51643753 -3.2157497   2.765819
  3.4107785  -3.6943216  -1.5686073  -2.7269962  -1.3747487   3.661148
 -2.2868536  -0.29866028 -0.81568885 -2.1050751  -3.933483   -1.4287362
 -1.000287    1.9645815   3.3629913   1.1194434  -0.90650797  2.6067386
 -1.8065522   2.3915038   4.164441   -3.6760607   2.2467365   4.115965
 -2.8216584   3.2918515   2.7497902   3.5978618   3.02525    -0.593513
 -2.5128653   3.5924802 ]"
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][N][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=C3)N=C2,0.8409100102148577,2.693340616973927,1.511209434100361,3,"[ 2.766532   -1.8887293  -2.1588607   3.1054049   2.2338471   0.5770211
 -4.231697    0.43330622  0.7896843   0.61166334 -1.24295    -0.64607286
  0.09851551 -0.9109435   0.31583214 -3.4479852   0.89915276  3.4571724
  0.13871431  0.68513155 -2.3128154   1.2185345  -1.4397445  -1.0025094
  1.1821833  -3.5376155   0.7987428   0.10115623 -1.6787133  -2.7066655
 -3.8845208  -0.781116   -1.3930335  -3.2105873  -1.0490382  -1.8965242
 -4.25492    -1.5372479   2.0778527  -4.295208   -3.8058357  -3.0444808
  1.3034444   1.106451   -2.1476104   1.6215086  -1.7528276  -0.10722733
 -2.034377    0.49084854 -0.10828543  0.45676947 -0.9825659  -3.3200314
  2.7878551  -4.1352954   2.8344698   0.4848442   3.7169952  -2.9073453
  3.1706157  -1.7402279   3.2882094  -2.0173886  -0.7711258  -3.3925962
 -2.937817   -0.38916206 -1.2546198   1.1848917  -1.1625865  -4.3520193
  1.4999633   0.6369653  -1.6684799   2.3835726  -4.341255    2.5883884
 -0.8182187   1.4387202  -3.6305826  -0.05533171 -4.3693485   3.1032357
 -0.13375711 -4.053672    1.4890084  -3.9749799  -2.163963    4.202326
 -1.2295079   3.5492272   0.31203508  2.3083825  -1.3897462   1.466969
 -1.7679489   3.0378819  -1.8317883   1.7052622   1.0636473  -4.17921
 -3.9396455  -1.6063404  -3.4907954  -3.5627172   1.1645846   0.10314703
 -0.31646872 -4.223834   -0.41529083  3.53063    -4.178242   -3.8849459
  0.7129688   0.07193089  2.405479   -4.314097   -4.067435   -3.1565576
  0.8159051  -3.362235   -3.0450084   3.4507542  -2.0203462   2.405386
 -3.6662424   3.542098  ]"
[C][C][=C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1][C],CC1=CC=C(C(=O)N2CCC(NC(=O)C3=CC=CC=C3)CC2)C=C1C,0.9344422726831275,1.7220911061658093,2.9501202572498286,4,"[ 0.94965315 -1.4205489   3.8266163  -3.4089942  -2.0146892   2.7878828
  0.84367466 -1.2281406   1.9773211   2.385313   -3.957056   -3.2339783
  3.3479595  -4.1670146   2.395111   -3.0569472   0.78253126  1.6113653
  3.7035503   1.0457878   2.2728872  -0.33535004 -3.8278923   0.81811714
  1.1488795   1.6871314  -0.2938943  -4.0466065  -4.0451336  -0.640234
 -3.542447    0.87492466  3.9645128  -1.9610386  -3.2255895  -0.28899288
 -2.5281057  -4.228793    0.7663021  -3.5333228   1.7034011  -2.810065
 -1.4868827  -0.87598634  2.6174355   0.30677938  3.322311    1.7611322
  4.178871    1.6725163   2.208085   -2.7159762  -2.1581872   1.9891133
  1.7184157  -3.6373005   0.98872614  2.2126517   4.1311216   0.65716505
  3.818859   -3.757976   -0.57563853  2.518805   -1.8230598  -0.70356774
 -2.6234574  -3.0556927  -2.060262    2.6682386   0.3692317   1.9998865
 -2.7693696   2.622733   -2.4519472   2.0394568   0.68091965 -2.2393978
  3.9313774   0.7431469  -2.6347084  -3.5984564  -4.16388    -2.0989587
 -1.6236365   0.25716925  0.18399763 -2.8395352   3.9810886  -1.0741677
 -2.9449408   1.0113263  -1.1652806  -1.0465074   1.9967322  -2.4704163
 -2.9153686  -0.10717249 -1.1715984   4.03909     1.3453636   1.6806631
  3.298346    4.128356   -0.885483    3.3129292  -2.3774288  -3.5822144
 -3.9121315   3.7346926   0.8443694   1.6294088   1.2205153  -1.4371345
 -0.31999397  1.1369939   0.4004116   2.4152174  -1.872221   -2.9854662
 -1.1681159  -2.812271    2.9264374  -2.7631626  -2.323743   -2.8652182
  3.412941   -3.0387745 ]"
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC(C3=NOC(C(C)C)=N3)C2)C=C1,0.8696188226869268,2.6309704178576894,1.7171236955769444,5,"[ 2.1515331   0.5502734  -0.3042717   2.9503622   3.7577696   2.6510935
 -1.7444112   1.3998561   0.24001884 -0.32665443  1.8150997  -0.18841505
  2.905169    3.8765793  -0.02956724  3.5742345   0.85230684 -1.6782084
  0.54080343  2.2088952   1.5232077   1.175705    2.1034293   1.1838946
  4.220951   -0.23879528  2.5286517  -3.355826   -0.31249714  0.17062044
  3.3726897   1.4491601  -0.5536392   1.8091831  -1.6952717   1.1103721
  0.36406803  3.767806   -3.5310552   3.235045    0.683475    1.7839446
  1.3288589  -1.7059126   0.7998905   3.5675035  -0.8089049  -3.6047072
  1.731031   -1.5193315  -0.94085646 -0.8046317  -2.4552999  -0.96765256
  3.901081    0.78718233  0.08371544 -1.4967606  -3.450943    0.15511322
 -1.1599102  -2.2564015   4.160307    3.776267    2.8242092  -2.0731232
 -1.7638426   4.1490145   3.99957    -1.2672093  -3.8126519   0.4444828
  1.7287164   3.5701408   1.3674359   0.7357874  -1.6825278   0.5012646
 -1.0740492  -3.452773   -0.90766764 -1.0639474  -2.0891657  -2.0064297
 -3.7256725  -4.3078923  -3.479986   -2.5284243  -2.7261     -1.7956762
  1.4124336   0.6288214  -2.1055448   0.66074085  2.6221962  -3.95054
  2.0718207   0.91707516  1.0582595   2.657524   -1.7515013   3.1688776
  2.0330086  -2.3469932  -2.4356747   2.0496893   0.91356516 -4.2529945
 -2.9413328  -2.3446584   2.5422935   0.58969736 -3.1496286  -1.0693305
  0.0717535  -3.7826288   3.3548245  -1.9019597   3.9499016  -1.3256857
 -0.894542   -1.2383847  -0.20624208 -3.0379019  -3.5093188   1.3160915
  3.1309776   0.6214204 ]"
[C][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][C][C][Ring1][P][C][=C][Ring2][Ring1][=Branch2],CC1=CC=C(C(=O)N2CCC(CC3=CC=CC4=CC=CN=C34)CC2)C=C1,0.6934413018634485,2.0093045906782354,1.4579019186390072,6,"[-1.8715239  -1.5025356  -4.274695   -0.9271996   3.295382    1.8718901
 -0.5817199   2.6147656   4.1496735   0.47381687 -2.1113842   3.3573065
  2.8725643   3.8411484  -3.1771734  -3.7718272  -0.72568274  2.193955
  3.4017653   3.6056886   1.5948954  -3.7428777   3.1288037   3.0840678
 -3.5740256  -1.5709944   1.4468889   1.2492023  -3.844644    3.2828841
  1.6033568  -0.07294178  3.8544188  -3.0867777  -1.6575127  -0.9696069
 -0.03435993  0.26286364 -1.2800634   1.0578241   1.041398    2.6227527
  4.111451   -0.12326288 -1.614326    2.2655025   1.8402867   0.6937051
  1.622992    1.9470434  -3.1773338  -3.2320583   2.6363535  -3.6975105
 -3.1318603  -2.6569865  -0.59447455  1.9724226  -3.9892442  -3.0615492
  3.705492   -2.620646   -3.2941608   1.665441    1.292244    2.9097285
 -4.011273    3.460847    4.082576   -3.9698555  -0.9291806  -2.9828935
 -4.1801734  -0.32319736  2.1589594   2.139093    1.144795    1.2381063
 -2.319394    4.161907    0.85322714  0.9877796   0.7040372   3.733962
  2.9788027  -3.6127486   0.29151058 -0.7832525  -0.48143363  0.42220497
  4.0619383   0.7714968   3.967124   -3.4465978  -4.215199    1.5386486
 -0.71343446  3.1976671   4.100935   -2.2407613  -3.873861    1.3861232
  0.21133041  3.9083824  -1.8868372   0.5857277  -2.7243085   0.8354907
  2.5914097  -4.1787343  -3.6891387   0.5346484   3.6635818  -2.9907038
 -0.8001611   0.471251    2.258862   -0.47471237 -4.062598   -4.004997
  1.314301    3.246027    3.0432272   0.8372755   1.2356696   2.8002644
  0.33736563 -1.5310085 ]"
[C][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N][C][=C][Ring2][Ring1][#Branch1][C],CC1=CC=C(CNC(=O)C2CC(=O)N(CC3=CC=CC=N3)C2)C=C1C,0.9109610344201414,2.5159813926864665,2.0388237794142405,7,"[ 1.62105846e+00 -2.78112793e+00 -2.36522245e+00 -3.78542757e+00
 -3.93112016e+00 -3.11514902e+00  8.36923599e-01  2.85241127e+00
 -1.23801732e+00 -1.50381374e+00 -3.41249990e+00 -3.56440997e+00
  3.83542061e+00 -3.14524174e+00  1.36076403e+00  3.52988005e+00
  2.87231779e+00 -3.15527582e+00 -4.24364376e+00  8.47195625e-01
 -5.88598251e-02  3.49950790e-02  2.84947348e+00 -9.95059013e-01
  1.90379286e+00 -7.26477861e-01 -1.83896446e+00  4.00745583e+00
 -2.84604025e+00  2.49008131e+00 -3.17111087e+00  1.11188698e+00
  1.70769691e-02  3.14280653e+00  1.71794510e+00 -3.61675549e+00
  2.39288902e+00  5.55724621e-01 -2.87811804e+00 -4.10330820e+00
 -1.44528341e+00 -1.62122631e+00  7.91715622e-01  1.69391394e+00
  1.71651316e+00  1.90305853e+00 -1.06351376e-01  2.64508867e+00
 -2.44249821e+00  2.39735413e+00  6.76486969e-01 -3.42927027e+00
  2.99515247e+00  4.15084076e+00  2.49172831e+00  3.72621918e+00
  3.35229635e+00 -3.25189996e+00  5.51859856e-01  2.65140200e+00
  2.25725126e+00  2.62412405e+00  1.71630335e+00  4.06903362e+00
  3.32650232e+00 -9.19821024e-01  1.55226183e+00  2.62717438e+00
  3.59332752e+00  3.82309341e+00  2.81512451e+00  2.50886440e-01
 -2.89520407e+00 -2.70285320e+00 -1.17724562e+00  3.29164648e+00
  3.51943922e+00 -4.12463045e+00 -2.23023415e+00 -1.95089650e+00
 -4.33110428e+00 -1.61587954e+00  4.17822361e+00 -5.49577475e-01
 -2.83587742e+00  1.35435200e+00  2.44608831e+00  3.97335434e+00
  2.42972374e-02  4.01669502e+00 -1.68417573e+00  3.78497601e-01
 -7.36536741e-01 -4.04484367e+00  3.67864799e+00  1.58845949e+00
 -1.54316449e+00 -1.18802547e-01  6.43019676e-02 -2.53309536e+00
 -1.02045465e+00 -3.59202838e+00 -1.61794019e+00  3.25306225e+00
  2.70489931e+00 -3.01547146e+00  3.30822945e+00 -7.03811646e-04
  3.24336815e+00  1.95040798e+00 -1.10801721e+00 -4.05523300e+00
  2.33212280e+00 -1.52934027e+00  4.07549286e+00 -2.57903194e+00
  3.97866440e+00 -1.11249709e+00  3.00812721e-01  2.16752291e+00
 -3.20746112e+00 -2.42144489e+00 -1.40334845e+00 -1.86425567e+00
 -3.98013306e+00 -3.68010426e+00  9.28911209e-01  2.84412289e+00]"
[C][C][=C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1][C],CC1=CC=C(C(=O)N2CCC(NC(=O)C3=CC=CC=C3)CC2)C=C1C,0.9344422726831275,1.7220911061658093,2.9501202572498286,8,"[ 3.6913404   1.3611517  -2.780054    3.84383    -3.5970824  -1.7259619
 -1.6643639   2.0860453  -2.981257    3.546864    2.7083907  -1.5791903
  2.3759904  -2.4398265   2.4675837   4.098181    1.9786401   1.882843
  3.1767612  -2.7497578   1.7945375  -3.6907816   0.20620728  0.30657244
 -3.6627617   3.9817038   0.79010105 -1.7699435   3.647293    0.6330123
 -0.837548    3.6877956   3.5361981  -3.621049   -0.99462724  3.0835738
  0.80173635  0.8642926  -1.5301068   0.8880367  -2.4384496  -1.0269475
  2.6269083   1.3757172  -3.3783724   0.56790495  3.2630582   1.4012508
 -0.4087863  -0.62897253 -4.0365243  -3.1853137   3.824747    2.3964872
  0.8686142   3.830823    3.9504976  -0.8089626   2.5646772  -0.83119464
 -4.3185635  -1.4967291  -1.3598685   3.5093374   2.059389    0.07302904
 -2.5553956   2.8112125   1.2620564   1.6532631   1.0949755  -0.47331166
  0.2543478   3.4574866   2.2564044   1.0752149  -4.0544276  -3.368348
 -0.19354296 -3.3296962   2.9062777   4.098977    0.42559338  1.1141677
 -2.7672634   4.176361    4.0074577   1.0104871  -0.29245758 -4.2251363
 -1.1812997  -2.2269409   1.6768932  -2.0503604  -2.0064015  -1.5202043
 -3.0018976  -1.142122   -1.6118927  -4.0361066  -3.5468462   3.0650187
 -4.1681986   2.275136    0.6064639   3.2464757   1.374568    0.0576148
  1.736064    0.9779582   2.4877372   4.204172   -2.8007135  -4.0539985
  4.054206    0.20405626  1.4187565   2.2838645  -2.5773935   1.9313211
  2.072976    1.9228544  -2.5396824  -2.5713296  -0.37691116 -1.0981007
 -4.081162   -2.5273    ]"
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C],CC1CCCCC1NC(=O)CCCNC(=O)C2CC2C,0.7330656389942829,3.1539559412552967,0.511372253716118,9,"[-0.37148666  1.019268    0.16956997  0.22943592 -0.87890434  2.5836768
 -1.3404908   2.1594863   0.6795535   2.4159846   3.0752883  -4.0648627
 -2.304397    3.8968287   3.465464    0.6672416   1.3516707  -2.3535318
 -1.0073657   1.9011712   3.620566    3.2733078   1.5401292   3.4121346
 -3.226707   -4.010516   -0.8065276   3.6123905  -1.0075257   0.40904522
  3.0539737  -1.2693074   3.075451    1.7069912  -1.29578     2.0053802
 -0.21168184  1.8204694   0.6359663  -2.533647    1.6511111  -0.28762388
  4.074377   -4.236657   -1.0308974   3.0530248   3.5557237  -3.2408462
 -0.17223358 -3.8125024  -1.5953808  -0.92407966  3.3451447   2.740984
 -2.7869282   2.7766519   0.6953349   1.9005699   0.31809378 -4.0801935
 -0.15673065 -2.8540463   1.5745931   1.4611559   4.1735125  -2.4513726
  2.7810988   2.5948648   0.98923063  3.8698826  -2.9740047  -0.5243921
 -2.8844376   3.932293    1.2251077   0.3839755  -1.7310491  -2.5460942
  0.49430895 -1.1007051  -1.892436    0.3945446   1.8910046   1.0590372
  1.3713918   3.6181526  -4.1623583  -0.08124447 -2.2968557   0.8396616
 -0.16626549 -1.1525769  -1.8427882  -0.1525631  -3.9699292   0.5771508
 -0.42762876 -4.359951   -1.0948315   0.8125744  -3.2447624  -4.245418
  2.9641433   2.2067575  -3.3113937   3.6505604   0.21737623 -1.2758348
 -1.6885023  -0.34138727  2.0137482  -2.4144444   0.12922812 -0.86091685
 -4.358686   -3.3325124   0.75642014 -0.9256451   2.199749    3.257011
 -3.9485445  -2.605036    0.42250347 -2.6011078   2.2401366   1.2363787
 -1.1938534  -3.782814  ]"
